inf0,ylag0,inf1,ylag1,inf2,ylag2
0.6311847114438018,0.9336476297772891,0.5930685347924839,0.8509639077763625,0.6431238674177855,0.9305466144123008
0.7046721996327738,0.5988602611938894,0.6813118293686958,0.5805041479818583,0.7533795924039259,0.6227277888338991
0.7086823941277346,0.623812075740251,0.7023637567803849,0.6159050650139435,0.7113460818470927,0.636894081580714
0.640474560567033,0.7604772604260261,0.6190935825593642,0.7277340352937753,0.6780587484786615,0.6974607202969492
0.726865085356891,0.8288771808568192,0.7357812585275723,0.8198097630731829,0.6810199452084265,0.8293875556696845
0.7538491818949733,0.88066699158797,0.7298897906626863,0.8703302456640105,0.7609320260388712,0.8650566472188032
0.7886043656909689,0.8951676054523023,0.7438038775040287,0.8395648602603202,0.8103536603710719,0.8790082117048506
0.7042278691719335,0.9391010745190207,0.7117957132324236,0.9033298271559761,0.7381902445370068,0.8435299829851194
0.717794079226509,0.7801537583892084,0.6401369288739731,0.6607222349703057,0.7042431439638688,0.7958429505857936
0.7148010845015406,0.8451528380416242,0.7017796573690915,0.8223240316958518,0.7345431361688388,0.8568781485430763
0.7488694937505905,0.9060181911060694,0.6742109470389133,0.8182273514361152,0.7593472943323935,0.8968756014057264
0.7545028747436235,0.8669948209961487,0.7297562074513202,0.8486573111200142,0.7644997556284511,0.8564017917557807
0.7080485438716874,0.8365686525370153,0.6958738122570538,0.8487026493048475,0.7228532536895567,0.8409241479376395
0.6382917487315999,1.039151497804853,0.5883228410677537,0.9689937802164104,0.6157982400227484,1.01414106085068
0.6565955099146217,0.696470671829365,0.6431615410947961,0.7075490355983474,0.6544825777211964,0.7016592165884918
0.6802683883486206,0.8706738463201602,0.5760952705573549,0.7205250360510789,0.629575484949462,0.8287058249149003
0.5739324623166469,0.9844993368535189,0.6248183496158497,0.954658021817379,0.5584047724215306,0.965134922797857
0.7748297444945494,0.8960350116983946,0.7408172964630529,0.857765073586926,0.7802006342451842,0.933829368985059
0.8308937574393285,0.8839547033346596,0.8198028723576403,0.8188277721595856,0.7853666592231443,0.8779581428368887
0.6902841298111624,0.6507759157299192,0.7314673820389008,0.7010952419366988,0.6827076375245242,0.6754986394822069
0.709606239688765,0.781646037765328,0.6940158909965005,0.7784926021376563,0.7081671262064992,0.7587714769418115
0.6414933572453925,0.9617428115173473,0.5657147953979518,0.9246183986795051,0.6435175227191267,0.9843920303649278
0.5896431322166211,0.6330207053646532,0.580172298867925,0.6059474797172153,0.5982122851536295,0.6730687140216076
0.8046592397497028,0.8674588777588317,0.7251229008917004,0.7848540097693123,0.8201447461375844,0.8825012225697796
0.7820876913857766,0.688110834779768,0.7780967297995092,0.696213118723506,0.7659271224110427,0.6986801282621653
0.6481233205801715,0.8353558985980745,0.6334017052021448,0.8382188134607935,0.6363363593624898,0.8532118027925941
0.6010899017362132,0.9764633226172329,0.5669174734939669,0.9655414121602599,0.5894089813822185,0.9854543550164951
0.8305039469705602,0.8245585445806448,0.8558571483700141,0.8088678028052265,0.8249458786237549,0.8156576461644042
0.871517874281189,0.7321312634902442,0.8630739562947546,0.7174411892270205,0.8466251926394612,0.7216601719838274
0.8382016756384367,1.0393014299313335,0.7613212622183092,1.0044641213986467,0.8438847245375496,1.0301283509593162
0.674487072658631,0.6767632070629559,0.6362035203399612,0.6600072582979585,0.6663195403836656,0.6944668967177529
0.8215787488554387,1.006615149415292,0.7829758260248423,1.0047337524385798,0.7593814347063493,0.9895550083818172
0.9269640376148999,0.8914825549015999,0.892714270027115,0.8040818300749701,0.9011792792700746,0.8959118924814194
