inf0,ylag0,inf1,ylag1,inf2,ylag2
0.4676903064738191,0.9021695623461965,0.32832810467562135,0.8195778122164623,0.4508237386511885,0.8981209571679707
0.639087673992428,0.5784097342929289,0.40373561509841016,0.4767664741763169,0.7216727639938727,0.5886906042626798
0.6143776771069047,0.6095135450600218,0.6088870209490216,0.6216175919833459,0.6211902046012693,0.620318404274967
0.4630439101498609,0.7628080768730496,0.43679233985921007,0.7482346001631452,0.451015780823147,0.715613505125531
0.7398939948890503,0.794498918343589,0.8301678697859922,0.7995458850819177,0.6867278656965226,0.8009121505724175
1.044831767828284,0.7549625472991103,0.8938213131073656,0.7227067623743049,1.0581771692034712,0.7446215580273982
0.7977642237280086,0.8381498998327231,0.6745777795268019,0.8048438278809362,0.8205088195330765,0.8263151280063437
0.5077303170020521,0.937247978112354,0.5118941447234003,0.898720546593283,0.5154021476467266,0.8579684127790772
0.78348519981251,0.7967312629120107,0.7827828597376354,0.7970610882064353,0.8014965778884782,0.810593656043888
0.6941844056544857,0.8128225107029236,0.5931880443062472,0.7895951609032875,0.7874023042756005,0.8243802593896346
0.5732351057951458,0.8538620338119107,0.38614375901287323,0.7774135419232606,0.6044122408781055,0.8527178356674788
0.8090963086708972,0.8477109288418404,0.738938770018571,0.8175978914340272,0.8165062771527523,0.840968755271953
0.6954257532435189,0.8539282851569066,0.7176241773164929,0.806334309963236,0.7084012337353435,0.8529524465613842
0.5007598911245358,1.0356922333341492,0.41878945581663857,0.9913671141518088,0.45829108873543356,1.007945418369954
0.608766888891703,0.6888841680043205,0.44514073980163693,0.6338843541779531,0.6672316881770157,0.6918097738726675
0.5784562413212478,0.8484935962949516,0.37222426061901126,0.7240674294377307,0.5071294918964891,0.7991639165901265
0.6353917012808561,0.9680212642467515,0.5657815566486636,0.9541872154119886,0.6476659658301205,0.9433029606181669
0.7587043477119341,0.8120148769729467,0.7718356563927038,0.7935959989791788,0.7777343219475361,0.8443591147045443
0.7981354100069206,0.8349574791698191,0.831225319069009,0.7959386639995544,0.7304356895972279,0.8229107396403161
0.7088574678737634,0.630568055887852,0.6962121640172103,0.6331017568767933,0.7149197209383179,0.6491691996853433
0.7818651597464397,0.7564000806425113,0.8004600898812055,0.748496550036056,0.7641495570382028,0.7332963021831832
0.6918628273240937,0.9453710612336899,0.440339538035018,0.8756059619110899,0.6686090857905671,0.9762852923160891
0.6211213857618866,0.6296735551554362,0.48224036385783875,0.5927688137844117,0.609016720360908,0.6712865165672917
0.6649570682677968,0.8133930697364244,0.4053503044814049,0.7581233261937785,0.6825479299745878,0.8218478714735139
0.6526335677194073,0.6594456445802078,0.6333693233956554,0.6028356557736205,0.6507804240434636,0.6598203547256558
0.5467715114351095,0.8141123777093193,0.6037190747540164,0.7996082375281225,0.5579850427517388,0.8380323634930181
0.5165889580204963,0.9136651768848048,0.4797444135925297,0.91498609148363,0.5659456021136161,0.9169085178275743
0.8532199856352213,0.8307718323057786,0.7815307379686873,0.7973258256083395,0.8161029613207335,0.8226084789500824
0.60896299716251,0.763333290832525,0.5844225068521987,0.7298951778101355,0.6486272574984575,0.7432373834006893
0.9488186333648599,1.0116242177257706,0.68174549782199,0.9494167586093905,0.9800879611849906,1.0001874615824462
0.45571971511245096,0.7005239526535034,0.41315704039666,0.6866945437015328,0.39574346045368136,0.7212619766871947
0.9666416159455473,0.8948771295019375,0.8982234938560263,0.8623312686489373,0.9646672829659111,0.867549837806044
0.9968976093632798,0.8670637692789941,0.9609254876735331,0.8669781296993861,0.9999499631901108,0.860368331755888
0.8269962206450953,1.088439792223826,0.761514278414474,1.0356651238164774,0.8716551886129899,1.0808396545148362
0.6099868368725507,0.8461031923172916,0.41934850586628225,0.8015929166963339,0.6353969979763823,0.8325691068506695
0.565509315380345,0.8090639350064137,0.39966340309001064,0.7478816827499664,0.5826437280719509,0.803365152597938
0.9289040977844989,0.7754624666639849,0.8547338139967624,0.7601680187062771,0.962214718443117,0.7680110000932743
0.3959515413131277,0.7514014419155765,0.3992246451408124,0.7676625110386798,0.36236741016086227,0.7560090170499382
0.6448556634112459,0.7930643331892888,0.6051921407949092,0.7622788535809363,0.6812430053052171,0.8087785658646596
0.7291115497471622,0.7672332399112545,0.7167472469467239,0.7615459561372402,0.7239018258110682,0.801372480595502
0.6421407938542976,0.8397702889832241,0.6222036006605915,0.8385972489095785,0.6490777655928985,0.8415002259819029
0.7569693828261277,0.7733154073178458,0.6583831170559571,0.7053046757035655,0.7867381083308913,0.7702037135249735
0.7355676996600591,0.7132135186939289,0.7171418744307632,0.7131046258342062,0.6958988676553447,0.69081364927708
0.41390796121884954,0.9313130906936135,0.42546464493434244,0.9171091014773349,0.43948038179655946,0.9338943244645391
0.8265418529606497,0.8685083864593336,0.7642259253264445,0.8495744853726372,0.8127044454681226,0.8845327055687594
0.583722114233764,1.0319578482533354,0.4391449861623062,1.0178583855532604,0.6030338227611032,0.9991305246142043
0.7273097269832787,0.9402737144151615,0.6471220488279164,0.8579814786636113,0.7216774633730053,0.9279414159276427
0.5774815986974922,0.9581379941752932,0.5019098961561705,0.894265432226873,0.5865043550422606,0.9577148589349418
0.4949630426805457,0.8531123782338014,0.46271183130269145,0.8460278160855963,0.5261991946908122,0.8415731592635001
0.49955162499967476,0.7487793498774733,0.47927178455887237,0.7268264442149496,0.4637126418585897,0.7602033838642609
0.7679411002883398,0.9421715254589274,0.7106992167560805,0.9217226662259927,0.7435256314591868,0.9330220579371019
0.5387329613975416,0.847158264598723,0.4900373461252679,0.8177320318765903,0.5197892384293932,0.8096026149282479
0.8905508582592596,0.8199210794035452,0.8385299225685561,0.8261737683647401,0.9373899104878676,0.8335398338414983
0.6842130023243991,0.7710736540632857,0.7498870537400825,0.7740309397467815,0.6770592825759401,0.7905370173174406
0.5899889212736027,0.7709495556030037,0.6208526734576889,0.7817040103918977,0.5896646885155286,0.775783619215408
0.7410257104578971,0.7190045005193229,0.7226074095301747,0.7510969406148725,0.7433049965140477,0.7252500728192526
0.675118073505216,0.9361923047273404,0.6236555027952152,0.9167919405468721,0.6622412286223585,0.9527716729557005
0.8148332086333238,0.916508808080816,0.7263830481145757,0.8705295071349086,0.7925808706591926,0.9324461401209478
0.8961203957637851,0.8932818494930524,0.917834519208292,0.9149823770300574,0.9805894761804137,0.9447380864433939
0.6941459522137741,0.7682828785641822,0.399846676569035,0.6283423174382197,0.7082739112399481,0.7525854241375759
0.864294816380647,1.0180201430458442,0.8497123572543541,0.9850816482993369,0.8884808062050563,1.010248992789782
0.7438850130403021,0.9074107437217362,0.6128257241610278,0.8235783070084831,0.767479517002001,0.9031248107176444
0.9067626055209473,0.9297572742259403,0.8207279025050447,0.8801680866816135,0.8665611793294393,0.9165393542009874
0.5944192961807166,0.883817225251949,0.5660202694739245,0.8417936991954778,0.5904398694071502,0.8761827552247614
0.5852984997716456,0.786889877002972,0.5451432481176004,0.7853829203864816,0.5559190660427622,0.7727314129278132
0.6470243575032587,0.9239905138881261,0.40740504342254513,0.8477849712103467,0.6681895203203604,0.9575748696126336
0.6096049585626254,0.8921874437224646,0.4823779508984354,0.815122200096134,0.5720982666725853,0.8853587455999403
0.9390573672512607,0.8084243524119104,0.8819093150302326,0.7861562001017411,0.9509493254406879,0.8231705506928586
0.948612798596492,0.7027267777695363,0.875723133545468,0.6746980032420116,0.8414209069361596,0.7435557187193361
1.1317325431961325,0.7345094650730764,0.9522441463983605,0.6233658709664742,1.1378799610481578,0.7190986767862784
0.5472329008971676,0.922786479270168,0.5576130057683867,0.8932458241389811,0.569218482345136,0.9261762169096787
0.6360911602877902,0.8961824606599658,0.5956506089475477,0.8867911030400233,0.6481327066269301,0.895974612705242
0.5915440404005384,1.0325250282272225,0.5742241550414762,1.0093338806472953,0.5647138111026093,1.035683821971894
0.27000754031108154,0.8570058821290903,0.2817857821212415,0.8475115762159746,0.3457250745131095,0.8371399001745325
0.6942129272665685,0.7606312235258915,0.7545613765355301,0.8101587973443488,0.6499786384181621,0.7462263202465651
0.5892493548957983,0.9172827710981297,0.4507366754164713,0.8524251999359409,0.5691643410247204,0.911203891765897
0.6244577210870076,0.8811113520918048,0.5394744241768765,0.8613403884636002,0.5918637748742435,0.8771637642815067
0.6971791476931275,0.8910698283509562,0.6612950713461321,0.8621345523848437,0.6725285261466869,0.8671769025862951
0.7356924701511031,0.8071426001662033,0.5949328191661254,0.7076184941175703,0.7198834888523371,0.7967251688573678
0.4706793056424772,0.8364701586728238,0.4512711219495913,0.7805119264005702,0.483049675517473,0.8142755555336343
0.4267268308663896,0.8430772055113033,0.4324098855257742,0.820832479415649,0.4309939360203318,0.8444497226544049
0.49703086646970684,0.7937573894713532,0.5544605674669083,0.7738787732261656,0.5142332496583378,0.7785476448511237
0.9296356733143274,0.7547941382648442,0.7626794046842498,0.6846776175929992,0.9018110545482807,0.7447568843189342
0.8561561106356562,0.7357637361295005,0.7902267862593825,0.7132218692014274,0.8872297733759238,0.7350826188454114
0.8076868778703402,0.7941225991296534,0.7167063172150427,0.7234479022495005,0.8076426551620128,0.7817426361651013
0.8623765349308873,0.844528471676533,0.5814932965636415,0.7311816347068067,0.8552258420104756,0.8425446308292527
0.5385041536654716,0.8449325191388237,0.26373806013578216,0.7724338313650413,0.578489985362062,0.8443182530400428
0.5709510157063038,0.8811026921758643,0.3904425940300617,0.8217080541463272,0.5635414617537168,0.8617133836894005
0.6747153456154669,0.8855652692275281,0.6936665210630467,0.9117539266564735,0.7427128217369003,0.865267152310498
0.5838075039822657,0.7551893477995908,0.5577876003395756,0.7221201200723775,0.5973599424118001,0.7549202541251125
0.7292592223947436,0.6852590635050381,0.572025334306704,0.6389427156245508,0.710403246559508,0.685478821548601
0.7722708361469199,0.8707095439894306,0.6439188997502445,0.869659000998301,0.757914725004853,0.8770090442277866
0.5510282689012636,0.8723306866104267,0.5001285781589038,0.849736383561524,0.5793539281028809,0.8366856376658077
0.5952121938675123,0.7380669824171469,0.5217344045630844,0.7183774868899723,0.5780008842254952,0.7366705984253259
0.6264842495212647,0.9125634295682683,0.631024994996465,0.9212106930869449,0.61431354378982,0.9129974719599878
0.9321458770310772,0.8273094497964344,0.7496090280880937,0.7437907864089217,0.9486875711121666,0.7929574708234193
0.9696325516196763,0.9984149754158129,0.9500993642869233,1.0084764941800206,0.9603120897860711,0.9837032447383925
0.7361920808185423,0.7685473094399908,0.6073230111802416,0.6816258431388984,0.7316628561346602,0.7387251784753959
0.9263340546939577,0.8739632026501718,0.9258468757317093,0.868528604170071,0.9755705151707585,0.8604201521029107
0.8664144213860558,0.8225904428515114,0.7008195034184282,0.751672977366468,0.9066114270128964,0.8525269805058227
