z,y0,y1,influence_0
0.8369441242645237,-0.3679951629590693,0.2637118995420279,3.5404157985118925
0.9702358519403298,0.5962376899759915,1.745129650092843,3.8482270111933277
0.4471537852615114,-0.28410041803964053,0.21877176606201548,2.039917129579315
0.2845810090286316,-0.40636416666052977,0.7708019186322876,1.4600020417382875
0.7712165880097541,-0.40046781703432777,0.7437984250259226,3.3706706506526176
0.2989436322357776,-0.40360550376863025,-0.23875963441900055,1.626170931578109
0.9763350748952845,-0.1654448161252092,0.8901716179363675,3.188049905216662
0.9291519750977362,-0.633602973030279,1.4354392078932743,6.649436257038523
0.20467406573892444,-0.00018338788237435373,0.839778363818138,1.401049625626831
0.3451435172216195,-0.0855671282780098,0.6097310439265462,2.2012320805658674
0.21240004987203132,0.5464794828953263,0.7452565313080259,1.4077787085814721
0.29886010691797027,1.4859007350132034,1.442384950433881,1.5177122051261445
0.34365043402750195,-0.46769710153148003,-0.5544484231559899,1.5934293026464799
0.9099622188006603,-0.09068493592409411,1.156134925012842,4.05193756400996
0.13564179548884603,-0.09752565042746068,0.5219868792104777,1.1484285846271887
0.19481305779582536,-0.19265239231398668,-0.010768928157314062,1.0277688376182872
0.16080891366779604,0.4269918523429129,1.5710088862310507,1.3179357483276297
0.11215643258894026,-0.607460653368603,0.7381787667084775,1.3522804023627304
0.4151513221300275,-0.1342444057315357,1.2352071016862773,1.8734100570593222
0.30139227339921326,-0.8502239984570708,0.4130947401929717,1.571531482205706
0.13660986528212016,-0.5610997534660968,-0.5614952932609323,1.2537992530229347
0.7653951218930769,0.2974650249316216,1.4388129498849906,3.6607771928917425
0.60253846723915,0.5600325263822646,1.1121132695177511,2.4441644708378063
0.6168587746160039,0.3396092506916814,0.9220702288521755,3.087349478635109
0.6667817961938692,0.3089126192893103,1.7291559325023949,3.257553775113388
0.7408533619626354,-0.09083592086787984,1.055668206514486,2.46369645741769
0.4057025944710134,0.09040805930363799,0.6671936115432637,2.1267276267358173
0.174735711187482,-0.03727831390065286,0.32135293740368365,1.2909449277056748
