z,y0,y1,influence_0,x
0.16270495944513486,-0.08812923289008974,0.31668864332144897,0.46153846153846156,0.04170877849289445
0.7547808776513499,-0.06218534241340348,0.3646089689815991,0.625,0.4653634688268593
0.5634018486477773,-0.05272192901952191,0.10984695535170896,0.5454545454545454,0.010623145343177542
0.22526441436875844,-0.08805369890563602,0.3240190515730047,0.5,0.8230372679657312
0.3412617846231595,-0.2248717170937884,-0.09375953802851263,0.3,0.8281964425955448
0.1524912269210792,-0.18117857313080832,-0.0244293224564412,0.2857142857142857,0.1413862104280028
0.345191215678889,0.19026643532819384,0.41789006703119197,0.5,0.41558087801139276
0.041674884880509966,-0.43400382291896167,-0.06455700601568104,0.5,0.14661305061198604
0.24794037410919234,0.24346191106612627,0.6781723381693161,0.6363636363636364,0.5606039919526035
0.5997728075569956,-0.2710875912283058,-0.01957564946363849,0.5625,0.470997516674897
0.9709714306409979,0.01069345954158582,0.3244051886652779,0.4,0.377034434502595
0.7020639334249236,0.018867497493566823,0.6233895752037667,0.5454545454545454,0.7087638680224833
0.7199489304039536,-0.20900007074615,-0.12491114023187538,0.2,0.8400423155326895
0.19761819488501076,-0.3643236729215859,-0.0636335468975912,0.2727272727272727,0.8898898885524142
0.4958015471943086,0.2704016777016674,0.660861582221701,0.4166666666666667,0.577657609389308
0.2093924117068966,-0.0274997086196989,0.37502162603902883,0.45454545454545453,0.32118020933562175
0.7896778942883578,0.02994336720196477,0.5513873495048416,0.5454545454545454,0.331316778306905
0.8183886016321489,0.12744608660891757,0.4532845587983363,0.5833333333333334,0.90255708388958
0.13250566076612647,0.08968682983984395,0.35957468487560074,0.5454545454545454,0.8238954469373461
0.9259486201386528,-0.013271885790542587,0.47741314062208773,0.75,0.0738888871164829
0.08947189610755679,-0.17264718065077053,0.10850235781129541,0.5,0.922761479779076
0.5493180054676896,-0.08383178807743194,-0.05216611366090945,0.6470588235294118,0.6280679266629924
0.08168397172614228,0.028222584323367328,-0.29314577188283725,0.0,0.7412442831028996
0.4604933137140983,-0.08536664319633525,0.23434264189203485,0.38461538461538464,0.5702404987954769
0.38501417960867623,0.16785825382091168,0.6259927908760955,0.46153846153846156,0.3559750368557999
0.48866720719620893,0.1396141522442323,0.5067548506879189,0.5789473684210527,0.7097587459604883
0.47392087669828264,0.119299064235233,0.7155797688857031,0.6,0.7802966216722571
0.257971795822834,-0.1467828035378253,0.23669222852269622,0.5,0.5201911703792697
0.9958534634072155,0.40265738545130036,1.3746500067913314,0.6363636363636364,0.6233785043489273
0.38449532480892756,-0.2844097328909369,0.2013060134770469,0.2857142857142857,0.1624819089984758
0.43055343566986204,0.09216572804317298,0.7209140188924539,0.5714285714285714,0.7943502246300019
0.9164871229644296,0.23754170789421042,0.4063404326580994,0.375,0.8722550279417977
0.9331791288537815,0.37769624636895893,1.3430562900311482,0.8571428571428571,0.8924273015003444
0.9653483464868927,0.3639244471828797,1.0568402534995582,0.8571428571428571,0.03658093036432142
0.525249444507877,-0.09965573846152775,0.5333878400591578,0.6923076923076923,0.03308443763527735
0.8979467560267131,0.5245183775276905,0.7799004000071157,0.4,0.8279452459906202
0.5306400406213063,0.026872845756023667,0.6185691218767473,0.6666666666666666,0.9041642238696427
0.6025418297785998,0.05644804316764512,0.5612758049730303,0.75,0.8656737055591514
0.7109446311847782,0.13561112726920227,1.0002506758142884,0.7692307692307693,0.6734427840387448
0.9869729865150384,0.3530831191564081,1.1089969231862948,0.7142857142857143,0.4134855445147496
0.3273259904809398,-0.3618432751493412,0.03144314638490222,0.2727272727272727,0.7464981327718709
0.687529946679019,-0.06967330313104146,0.17404119886185948,0.2222222222222222,0.057081715997913895
0.9357711361664744,0.3162440917382866,0.5308058870224388,0.38461538461538464,0.39236056934699637
0.047029671781964266,-0.42933078587046203,-0.23549635872080873,0.2222222222222222,0.15064286333161758
0.5449334750647578,0.589159599503772,1.134106046277521,0.5625,0.22973806546806852
0.6981934978773938,0.1934051597778334,0.5627714273574183,0.5555555555555556,0.26434473989769003
0.2719193442569897,-0.17683648591483997,-0.044344566945408614,0.6428571428571429,0.460677541166857
0.9002959880316638,0.19086069278643503,0.7411973729261015,0.5833333333333334,0.9495708286982755
0.36037129049980776,-0.11142037387988095,0.03502394042288093,0.5333333333333333,0.22504940100651805
0.9403708974925217,0.08799484529935994,0.38883344188930163,0.7142857142857143,0.8882239016988972
0.6184857134579598,0.36375332618300626,0.5467280747621691,0.38461538461538464,0.3358109425005499
0.674614905082971,0.07060954346088702,0.38159137745320026,0.6666666666666666,0.011161660150559638
0.088847342653117,-0.472710571638604,-0.035861128236716236,0.5555555555555556,0.4315854048579997
0.7181565189397511,-0.020525423240928972,0.2947374191170963,0.4666666666666667,0.5845668738478181
0.3572363115919981,0.12394721330754871,0.14905367855309434,0.36363636363636365,0.20928374062789512
0.11191690083480477,-0.12340516549581887,0.24871890822667103,0.4375,0.9984323360886754
0.4360634515744045,-0.23802318528030736,0.03408964586788449,0.38461538461538464,0.1893606171956903
0.7958851911893071,0.1333387514214855,0.5466862451451934,0.5,0.966689160824038
0.5359797343198396,-0.2732607489969153,0.539656654278535,0.5714285714285714,0.4226964418584477
0.24603247646497806,0.1464498788163038,0.32980879419527565,0.2727272727272727,0.5656995584534638
0.3641607692425425,-0.17189965114086464,0.4789871042938264,0.625,0.5085426337489801
0.386040670187326,-0.10602144395986056,0.12666702105052768,0.4117647058823529,0.2839830419858451
0.16032124420670557,0.2118248381410262,0.435393719463157,0.3,0.7282985313468422
0.35690045641944623,-0.25438689147170945,0.22866500144105256,0.5,0.5029086644814095
0.05863733661784576,-0.37661144553405,0.21692144418053116,0.4,0.5222010194871737
0.4703102716019074,0.02020984638737214,0.317706441059485,0.6363636363636364,0.3952660032284344
0.6191682438830982,0.01615583666856687,0.4599031711808468,0.3333333333333333,0.4115665415963421
0.1736399289905367,0.13890217408438293,-0.061365543184410176,0.45454545454545453,0.21275932328591274
0.3744600772757328,-0.10185708766192592,0.09457445862635053,0.47058823529411764,0.8927402721697233
0.06605731391294933,-0.09114031720290022,-0.08641277470086986,0.3333333333333333,0.6279625702236458
0.5180857209570746,-0.03266776272788022,0.4542258086795936,0.5,0.7704146710939141
0.8004666502316444,-0.3268840276671995,0.12353978663575998,0.625,0.5160110220236879
0.2673434973989054,-0.016300814803289376,0.4862407136405359,0.6363636363636364,0.6047919143704491
0.9685429633424537,0.0017325473059467411,0.8823555159623704,0.625,0.28476359576237686
0.02772176644456159,-0.430727913656521,-0.414467954990133,0.25,0.6098669044194536
0.6885096927545096,0.4686668858954402,0.5731434753545641,0.6,0.9772596479980613
0.020140658344690032,0.0535202345968456,0.6075202545552427,0.4444444444444444,0.8821427847668223
0.30632793390219304,0.24737248715599564,0.44004031729032966,0.5,0.43122030299054404
0.2891831681345285,0.22961211806874848,0.4387332947964564,0.4,0.8128299648399299
0.809855759965506,-0.1971788269616015,0.20344032413072755,0.42857142857142855,0.5191488870112445
0.7282903530724986,-0.16889101093446007,0.3007603461060724,0.5,0.07660531252684455
0.909183856712776,-0.012826671886439989,0.6167730355762304,0.6153846153846154,0.08151641403441268
0.1750776989012779,-0.1812736247730969,-0.1123893719476038,0.36363636363636365,0.31948830175013265
0.08268902906538023,-0.4494382795962105,-0.1423165789611362,0.4,0.606882966169475
0.3578858758268957,0.03291779688551088,0.06759972775677206,0.36363636363636365,0.49622759984656495
0.7399897110686627,-0.01941780111174292,1.119579749307273,0.8,0.0045200137562704246
0.36100598484932145,0.023046855162152755,0.5996125902277374,0.36363636363636365,0.6028551285532144
