z,y0,y1,influence_0,x
0.3651055830226939,-0.2238803111251529,0.05077822788429581,0.5,0.39312423653697515
0.4512059158933379,0.30636827518489523,0.16027199599745057,0.46153846153846156,0.06993689982266416
0.4960603487677895,0.2850599261959159,0.5197420493854332,0.6666666666666666,0.7785197210265213
0.07562206659513693,-0.14968624897487093,0.016402793858007424,0.2,0.277187755085715
0.5717615823277209,0.16115385437378385,0.14346401943714376,0.4,0.2065832323107859
0.2896340057739586,-0.23872659661465367,0.036062379312675266,0.0,0.8686134030167805
0.3088044587884248,-0.021098130220094297,0.13404383445372006,0.5,0.4444427968921416
0.3748761665052206,-0.1390532598918291,-0.09355465266406726,0.375,0.06331719542470648
0.8158566744310144,0.3064394228147935,0.6045960890340084,0.5,0.7038001358183849
0.968834693707313,-0.013278127035496162,0.7014353056412221,0.3333333333333333,0.7169472005214699
0.7888812191644701,0.45331506028746904,0.7702856783300375,0.36363636363636365,0.13088153716354956
0.38068182715317433,-0.23488632275613994,0.03768618010235392,0.6666666666666666,0.12650899156702633
0.16271621633781574,-0.12624955100140375,0.018274130298441243,0.4,0.8424556577941829
0.5473876767302973,0.4901470483161615,0.9563530336751621,0.5,0.9373123242651055
0.7799406789259382,0.537208652922691,0.6596941890570651,0.625,0.4584893254042859
0.3000437067335723,-0.003387924710613742,0.5850390704020064,0.6,0.921767204171961
0.65283628810011,0.05134103956811826,0.35929519519025443,0.4444444444444444,0.5259300355630282
0.2964990299066338,-0.21191177120893087,0.12519247430007588,0.6666666666666666,0.6151328864024215
0.03262926440693592,-0.23427011917961182,0.2341669172316993,0.16666666666666666,0.9682067755057517
0.9487552437463135,0.28367537030335666,1.2938577716645239,0.7777777777777778,0.9984991101207987
0.1527420769353648,-0.2059045095963155,-0.0775034725547778,0.2857142857142857,0.7881267825181495
0.27888679460792065,-0.47264115228726206,-0.17351150813141175,0.0,0.12753030226584172
0.5745078494262682,0.1988206940251852,0.32221163862675195,0.6666666666666666,0.5518723540839358
0.5538858696022181,-0.012823699069720605,0.3772173090335707,0.4,0.01087047835302668
0.07945976545948075,-0.44373794139298245,-0.6272726264854181,0.25,0.8965500672961122
0.164792374423278,-0.04271852971450167,0.2619206639026547,0.4444444444444444,0.3297976336059891
0.7275629632038889,0.17630871116591207,0.4539178893287532,0.6666666666666666,0.8060572879817083
0.12299982062054582,-0.4131536037126471,-0.4653711297504983,0.3333333333333333,0.7121469893528346
0.3673871706992532,-0.35801539577487607,0.5130498942423003,0.5714285714285714,0.06850929791416993
0.014263508757677124,-0.19725379764632162,0.37047530068464185,0.42857142857142855,0.6322776105273067
0.5161208704220684,-0.277959837364747,0.5757447270831542,0.75,0.5602768956560342
0.24029660871674996,0.04950163163329056,0.3446292844210258,0.4166666666666667,0.3127389065366907
0.505571338578066,-0.2930003200846251,0.024343005524471745,0.3333333333333333,0.08881795606246179
0.37138151011897913,-0.19390206534561727,0.054739886155274066,0.25,0.3053528588968295
0.3707323174237991,-0.02007265108692131,0.03216214656807248,0.3333333333333333,0.7458904691803521
0.42473303730359635,-0.0035244238301768635,0.5896921054520383,0.6666666666666666,0.21542024864515907
0.5786152754982647,-0.13262469852371178,0.2558474857443902,0.5,0.9249772110930193
0.5996910028355137,0.002620275392778707,0.585188985302447,0.3333333333333333,0.35907428211534054
0.5422604769996553,0.17462354863563295,0.6610501155053333,0.5,0.9875740433490091
