inf0,ylag0,inf1,ylag1
0.3279050338482184,0.8470200005576186,0.31382665087326284,0.8408485901726376
0.3300506139030869,0.4600968689260806,0.3119081082918108,0.4516919859206742
0.3399560413288799,0.5862854072745358,0.304138030318757,0.5915743792207948
0.33771762414947865,0.6349747499548787,0.2181681464815207,0.5967416929692695
0.33532366031772426,0.6264694187941814,0.286706686302616,0.6390388275558991
0.3751563998762637,0.5980253322518184,0.35689260805131917,0.6022733719021345
0.331501168181705,0.6718739372762039,0.30324970880766106,0.6576861426029064
0.31224218319586305,0.8809249219984443,0.29990700626183575,0.8841932063682404
0.3412731855733193,0.645908278320692,0.2572496834984239,0.6466227700257219
0.336850241054653,0.796563867498207,0.30060492480061957,0.7461903095295472
