inf0,ylag0,inf1,ylag1,inf2,ylag2,inf3,ylag3,inf4,ylag4,inf5,ylag5
0.3024679202086996,0.8263287371081148,0.30089808895727266,0.8444651641788595,0.29994759416742556,0.8030133131208144,0.3018973248715982,0.8330700316622236,0.30084443230510244,0.8464086605110739,0.30091011276571855,0.7849943194411373
0.3024117446037652,0.4746700071662595,0.30313921150890966,0.49907010647931593,0.3015950478977495,0.49440848024940776,0.3040678759031301,0.48616965585659677,0.3038570563073566,0.5036488985437066,0.3026968309314291,0.5009779430880801
0.30018556168071975,0.5759056229411195,0.2993861276283908,0.6034816111169041,0.30049935537923955,0.5543056824074037,0.30016945305171194,0.5762479823631479,0.2995021033477399,0.6000438947899046,0.30090130414972593,0.5407184567022366
0.2999898031492803,0.627102859658638,0.30058478290954466,0.6454240169677422,0.30430976286577927,0.6249153969591437,0.2999132377629321,0.627194166557228,0.300587709146666,0.6454089235656553,0.30578968474138984,0.6233071495009315
0.301797715544479,0.6234223200260061,0.30249796158459097,0.6300342821944387,0.2974835370114665,0.646553287499835,0.29984455641066166,0.6335914815484331,0.30055994890286697,0.638522051513797,0.29748891258011695,0.6461698302859391
0.30430336640882405,0.6292647999060108,0.30439064234864366,0.63751550720539,0.306187549376971,0.6014629984628679,0.3016775862375924,0.5975597784492738,0.3010397826243196,0.6046048219709269,0.3047496572590822,0.5815579446449142
0.3073974882463825,0.6660162833710208,0.3083299133696199,0.6687824414936069,0.30426212796279806,0.6598502052308158,0.3069421535115659,0.6667764859845362,0.3082181787674344,0.6756318537344274,0.30228656786645536,0.6903603087222143
0.3017102822501455,0.8630037694729946,0.3023100083418399,0.8980530824554596,0.303821133163317,0.8329308459355839,0.30240855707701386,0.8612908460365141,0.30276045606330404,0.8946703059639806,0.30477100412853786,0.8270219476917198
0.30366306506948615,0.623699993563835,0.30222562808418385,0.6041579956194056,0.3022257434495933,0.6122858038563266,0.30256983084635447,0.6369567244283362,0.3016829922504067,0.6114961847183656,0.3011342814183411,0.6334118550288533
0.29884864450010884,0.778898533111525,0.2978698016313355,0.778432992370428,0.30003815842383735,0.7973285482519987,0.2981628381126382,0.7818949908950721,0.29760111524068045,0.7800706005898896,0.3000734395216526,0.8138324748420087
