inf0,ylag0,inf1,ylag1,inf2,ylag2,inf3,ylag3,inf4,ylag4,inf5,ylag5
0.30742286079528225,0.8049592113861355,0.3079618708858026,0.7968438015366551,0.30354414563499876,0.8320413657216751,0.30778728006506934,0.801732785761778,0.3078550885806855,0.7984273120614582,0.30507132020468747,0.8213141824037513
0.3056251952258331,0.478074262345451,0.30298752762041903,0.46204966295997596,0.30616344847630217,0.47878222956488264,0.31013169698432297,0.4978644903263761,0.3068176635522819,0.4805628852586198,0.3073042486903285,0.4757068487648455
0.2949987590301215,0.558089640422205,0.2932330902933855,0.5989774063621538,0.29640513501529353,0.5598290313595372,0.29479617415278647,0.5626952926240787,0.2931751092916257,0.6014686617706435,0.29714769228508764,0.543939887334651
0.29972812582552966,0.629538564040163,0.3039486328001715,0.6127698429978619,0.3004631123519875,0.6356140648865934,0.30000463587092624,0.6296655131311045,0.3039412629716593,0.612836264433094,0.30061990120459386,0.635677259313328
0.3076620036626162,0.6395096397611202,0.3104371405072269,0.6145378038911857,0.3096522131761438,0.6194914408110432,0.3060502638967034,0.6422098311144833,0.309084091439658,0.6153146317378045,0.30954071146186546,0.6244134316463844
0.3041546295320564,0.633976170113589,0.3019348925507589,0.6410663115962059,0.2999932397681461,0.6357596229181925,0.30228603590182457,0.6058609259718912,0.3011085096943678,0.6132597421757782,0.2995558875683876,0.6087667809704528
0.3034258633154549,0.6708184174497547,0.3044801334631363,0.6387919127597558,0.29970163644243863,0.6651578863277963,0.30190435742171584,0.6813200695908985,0.3030067071514193,0.6468399570138317,0.296686720024948,0.681318446826809
0.30055869487480796,0.8631457600098462,0.30162948852994775,0.8130071147301671,0.3038241670843607,0.849561962399449,0.301252258414908,0.8601598890727975,0.30158850279918825,0.8130538549515474,0.30428421056638405,0.8410580215411224
0.3084868275340072,0.6385517040925197,0.3104684345844063,0.6466645640584344,0.30597930304843646,0.6533823691602426,0.3077707022832875,0.644730903889402,0.3099648545677405,0.6512310818504299,0.3059552097831437,0.6541269943029181
0.30702524131689124,0.7575966212790679,0.3049922133207994,0.7597147507587175,0.3110527211520552,0.7717113762188924,0.30834685525830813,0.7492538131833761,0.30613153411188576,0.7509272746101289,0.3105594836810373,0.7829584339210135
