inf0,ylag0,inf1,ylag1,inf2,ylag2,inf3,ylag3,inf4,ylag4,inf5,ylag5
0.301881873947188,0.8438700903162499,0.30011550488968347,0.8200131776810518,0.29757650299910654,0.8573151460871562,0.3021644198694089,0.8380415496589027,0.30020382422935327,0.79987723837131,0.2994498331672606,0.8037098575801795
0.30155371513013707,0.4669103846986302,0.3019798924303901,0.448798591914116,0.3002252332057428,0.5139988458756426,0.3054077987518654,0.49342807887213214,0.30502367760901405,0.48686519928968464,0.30040220459760275,0.5367641332176147
0.30015274299518857,0.6098866642286715,0.2986914544605015,0.6422776775785164,0.30172177179307946,0.6079499345467162,0.30118500656675773,0.5706470546216005,0.29950918426508916,0.5976844830949996,0.3027401279342058,0.5651825085794456
0.2976748391309543,0.6185960796409489,0.2968130353016645,0.6675379733069461,0.2970238285882336,0.6172957834086397,0.2989467201821051,0.6190885009498655,0.2986502390610979,0.6629626105952294,0.29837826856947547,0.6150967579653136
0.30195101799108376,0.6271864812358467,0.3013085172235887,0.6051389586463312,0.30047290437410856,0.6393244389581707,0.30208302458218184,0.6267516406498985,0.30171083534228876,0.6038063704488736,0.3006781093959372,0.6353150592545254
0.3053832621645761,0.5958226671449791,0.30506206140841285,0.6007976311265797,0.3066716165368282,0.5666383544479323,0.3055309695783662,0.5986490400565441,0.3048160287382937,0.5964101192037554,0.3066011269042113,0.5637450929379149
0.3054845511505352,0.6847617247249526,0.3061855959014468,0.6965831787427537,0.3036972204346507,0.6934527640875882,0.30541736734066394,0.6878336991693703,0.30627203919488777,0.7010234120541798,0.30347521490019636,0.7007601468279951
0.3020526356353065,0.8618355680807304,0.30213052861067247,0.8503654462400558,0.3075341986099539,0.7918432970654266,0.3031460326297885,0.8542864441580027,0.30321863751553935,0.8475976866478598,0.30872220649358884,0.7922453191866324
0.3074601590573603,0.6306070192751718,0.30831134907178914,0.5955986625997282,0.3089731578971741,0.6656552215844641,0.3079994532368803,0.6190820719412916,0.3084322838220843,0.5884873267561808,0.3098863866936435,0.649198062631168
0.29744165457137506,0.7935896481364949,0.2960334366876059,0.7773308631724167,0.29788939541508713,0.7977503665697606,0.29830565835252987,0.7867469222988092,0.2967024330196549,0.7555776489599734,0.2980245742558165,0.7663395541575343
