inf0,ylag0,inf1,ylag1,inf2,ylag2,inf3,ylag3,inf4,ylag4,inf5,ylag5
0.3170877854962119,0.9022016271398339,0.31154076327026714,0.8828750241728903,0.31032078036651434,0.8783404470055066,0.32102680086460395,0.8969026158642217,0.3126975870881956,0.8651572559944726,0.312347967303977,0.8722741455026256
0.3030759857694872,0.46606676749781367,0.30722583069847353,0.4341924250287278,0.29679587326320794,0.4809776867956948,0.312023324354443,0.48999794488110937,0.30845720586452147,0.4677766973596883,0.29839509250273044,0.48854697795185364
0.30763918883160246,0.609859228530734,0.30383749589570747,0.6133783928291302,0.31762218682611354,0.5907834319771017,0.3175600691556831,0.5538903017654593,0.3117289239780925,0.5547620226940883,0.3201694434584072,0.5568280006041111
0.2860907957396834,0.6188131584259475,0.2242897943827027,0.6597206235555573,0.2751468996406564,0.6279035935251469,0.2940449822154385,0.6192022840134198,0.23183402417019267,0.6622512915525356,0.2811628752216799,0.6286655146818653
0.3133575632115723,0.6130955989904178,0.3101497740657523,0.6336229702828626,0.30564655623127646,0.6348513668188354,0.3155253933393643,0.6072097452258116,0.31113197270721116,0.6284533579416127,0.30833488051643176,0.6266757755065616
0.3258874730410814,0.5619306324057304,0.31657523704423396,0.554913482670645,0.33178681163761087,0.5293154465726044,0.3290497059814318,0.578609060274573,0.3194212116846209,0.5768738587015622,0.3318569143010635,0.5304534533606311
0.3039696415960136,0.6876891881062026,0.30517746982423255,0.6933641937106265,0.2937119272537463,0.6968261899167868,0.30226854013877885,0.6934327985238355,0.3037617752583807,0.7072707056047938,0.293212438180836,0.6990475407729744
0.3046482628928701,0.8673652647422455,0.3065451857396424,0.856392951553704,0.3048159997225489,0.8828112967514306,0.31508373613732,0.8563739871238802,0.31519289844142145,0.8501305859513584,0.3101921065227934,0.8767584821015912
0.31257391170895804,0.6470633358900902,0.30887200507384555,0.6618352736403307,0.31552159371027677,0.607680946077126,0.31724042423159216,0.6334490453361248,0.31217862795367984,0.6491904041742894,0.3156370790290861,0.6071769521788313
0.30373670786466056,0.7974262541339188,0.30276446333695856,0.7967607609800549,0.29274451462737083,0.7696051773698378,0.30928695582029697,0.789050653805111,0.3049525255586033,0.7615973309200862,0.29426393173808607,0.7597265799270074
