inf0,ylag0,inf1,ylag1,inf2,ylag2,inf3,ylag3,inf4,ylag4,inf5,ylag5
0.3030041324586434,0.7945954522530045,0.3008143739937982,0.7933607072805734,0.3014830531546403,0.8272020241756504,0.3005349663104778,0.8171177121104796,0.2997917540454018,0.8138981230697888,0.30184329103518326,0.8236375127460884
0.3013081412584137,0.48472362107829603,0.2999613940476588,0.4774264805858416,0.3008785869109302,0.469501144016814,0.3022076431401939,0.4889747633862723,0.30183583126514263,0.4857048480928894,0.3016709717037135,0.4763807064900393
0.29930488666911337,0.5178705967000635,0.2999019761374081,0.49851426809343274,0.299722715468448,0.536053353526021,0.2978227384835708,0.5461468579907733,0.29903788938709297,0.5217180396856842,0.2987362872130071,0.5477865456310813
0.29943357481931854,0.6388705142083619,0.29966886272819954,0.6500745104163315,0.2978348373903069,0.6481388134857515,0.2961121566465488,0.6330916347266919,0.29626224031375425,0.6505667869096667,0.2964122401055984,0.6428657617554541
0.3039020862433309,0.6347009712535814,0.30098225459731476,0.6244004620288266,0.2982873079071672,0.6155401499798188,0.2984621379785205,0.6310019735204748,0.29858622318049616,0.6282335630136737,0.29765225229522413,0.6177206921089832
0.3050389729815349,0.676517177969092,0.30339043121445997,0.6820269827433997,0.30686255398495976,0.6313242854311305,0.30147605582428827,0.6272158880062074,0.3012439840451341,0.6547719762111481,0.30460104034682933,0.6153863940611142
0.3028689148840662,0.6640760244262068,0.3022877601096085,0.671433279166169,0.3000690744488793,0.6702113778201627,0.2974839984558253,0.6720863823863281,0.29824695682357216,0.6732977514056481,0.2973649057326543,0.6842416615755745
0.29816564961392916,0.8616459185429612,0.29783530993075424,0.8576165030380725,0.2962499023287168,0.8602479740705351,0.29657798178835726,0.8656799362881384,0.2969130230452982,0.8627780061936627,0.2966499969632279,0.8645387509655069
0.30833784141666754,0.6416037941191219,0.30694331006666886,0.5915589054158881,0.30756487222366924,0.6542104790547639,0.30620984872941237,0.6594875002731313,0.3050569055295237,0.6158932980670303,0.3069817476044179,0.6608626518419285
0.2988678935018,0.7429063252924513,0.2954752630990001,0.7232126188092015,0.29686221860132317,0.6974104375762715,0.29613635365083935,0.7467939446604828,0.29489022412559734,0.7358076623355521,0.2961765549023213,0.7478321559383545
