inf0,ylag0,inf1,ylag1,inf2,ylag2,inf3,ylag3,inf4,ylag4,inf5,ylag5
0.38116119262190384,0.8436643451470741,0.29832362138321994,0.8471480889955616,0.3639155957837821,0.8505535560085397,0.3951624638806628,0.840865604831667,0.29409675027958315,0.8430338731237264,0.37692577487891094,0.8507662414915652
0.3506549976301275,0.4692837154048698,0.47533392704828425,0.4939602546952219,0.27747850504631844,0.5574565891234734,0.4374194045754994,0.4844449219710033,0.5110496043564126,0.5019561597539532,0.3335761897337117,0.5598097979002601
0.314637589844068,0.5666084985406408,0.3302632255164998,0.59734679479252,0.3389552895293796,0.5666820066365833,0.3228436657936796,0.5561397728077548,0.33697333753401404,0.5810448371679411,0.3437246082283815,0.5606593401697553
0.28071375737883686,0.6302712723503847,0.0218442072480749,0.6517159484304251,0.10046216034638583,0.6545329457740208,0.2772671247032671,0.6303788281658808,0.023818763848697078,0.6527586920749012,0.10290731089545757,0.6550576213935742
0.3854585315697798,0.6071936111515884,0.3760059735570112,0.625719540582067,0.3233034983326121,0.6059803199947785,0.37486522897318125,0.6117730185096587,0.37682117942640353,0.6233203327058874,0.32090225417088325,0.6075670168905164
0.42343815052038203,0.616710322557667,0.5167088971554799,0.6222702514164935,0.533112944817553,0.6634293456608649,0.4341856160495393,0.6244463307587926,0.5182175167671951,0.6248087130132783,0.5330122965413797,0.6633588050535506
0.3745004595444563,0.6604832078456948,0.2678434715526338,0.6596258528652703,0.2630643760050525,0.6391867134317102,0.3494058749480563,0.6715378239348246,0.26151486491869247,0.6723205719443227,0.2518378666608584,0.6530698443312397
0.28561098144657987,0.8625117514457945,0.3469276725770038,0.8569107755750655,0.38529912775590724,0.8521038039894901,0.29311522611738794,0.8632789246365029,0.35500691814071583,0.8575438611315204,0.42919723641532326,0.8472536802170543
0.3903148169489886,0.6416877405081631,0.5060758453017308,0.6398406734110677,0.4414154253528992,0.63990982652328,0.3966086493542203,0.63968034005558,0.5010323150797152,0.6460859195283228,0.43193367642026503,0.6445130544724078
0.3808071660395205,0.7854170786831616,0.2427771267741494,0.7707833338425887,0.31853136126814185,0.8156644137323612,0.42009612324331586,0.780516689572833,0.22239544254423527,0.7425637331657551,0.32402308435449934,0.8091932729603996
