inf0,ylag0,inf1,ylag1,inf2,ylag2,inf3,ylag3,inf4,ylag4,inf5,ylag5
0.3066285001310126,0.859379199273226,0.30657282866266233,0.8703296899124919,0.3037558730866892,0.8350377510601621,0.30578682500800836,0.8594350939137504,0.3060058504858708,0.8787153082269203,0.30435994051750465,0.8049677905173327
0.30701938496630266,0.48258812261273437,0.30552005364505563,0.49677540021615724,0.30466193988823775,0.4825096533915242,0.3078689529572878,0.4885915697994835,0.3063188947432019,0.5020962283858188,0.30593302026998054,0.5013905106973261
0.30038475924067554,0.6108502809223814,0.2983292124397179,0.6237420037027416,0.2987156031053797,0.5890981905792979,0.299654263343511,0.6157202272661957,0.2982424329438812,0.6279116544658349,0.2989426261887408,0.5824079276751627
0.302545872597695,0.6244886953189903,0.2981408617844814,0.621620278336521,0.3002636928113992,0.6318956898584921,0.30209190907902506,0.6258762065268956,0.2972614152772885,0.6281875445667636,0.30017564440842964,0.6322031366331848
0.3029593541853983,0.6248299007679299,0.30067277729801173,0.6616138438440862,0.30166478736331126,0.6136307148603222,0.3004682805442658,0.639026147766264,0.2995122017291848,0.6721314292991959,0.3003195541512649,0.6324982382736692
0.3054473315742127,0.6045656170406232,0.3028403405742728,0.5800674821392925,0.3040813349413935,0.5757508305788885,0.301925159175213,0.5851100038398884,0.30133264626402645,0.573324997009971,0.30329246002823373,0.5737535847173538
0.3063251341513085,0.6665348940350726,0.30665210750372207,0.6543649849546858,0.30626178737573434,0.640136378006589,0.30422234020509564,0.6564953052293316,0.30569569073978287,0.6351580152426335,0.30328815425508776,0.660913376629747
0.2995821931691049,0.8710165666057286,0.2996520547399012,0.8644718632510572,0.30290108817680955,0.8379362975879181,0.2997055781158382,0.8718344384065976,0.2996752601657564,0.8636339549912484,0.30407751193582244,0.8356275333668667
0.30425265457958783,0.6337756580606975,0.30147887762266623,0.618858607286983,0.3020465312107451,0.6619539470949263,0.3032391370555041,0.6504352633063082,0.300973742650116,0.6325754630910376,0.302048351834357,0.6618628272491085
0.29931755762196266,0.8004756481799405,0.2976754463345753,0.7728380868574567,0.2980342215014088,0.7314566024915348,0.2974953225091318,0.8036494648499134,0.2966235907265481,0.7776567402314236,0.29708613482480095,0.7453071925665515
