inf0,ylag0,inf1,ylag1,inf2,ylag2,inf3,ylag3,inf4,ylag4,inf5,ylag5
0.3573123915340784,0.8448812143856768,0.32430470130057937,0.831258533815974,0.34295439022095225,0.8435044156596814,0.3489165949491229,0.845816876202294,0.3212366960952466,0.8332984928493303,0.34427858492443053,0.8430557121883491
0.3595517678414044,0.4537833614173815,0.2922990407266433,0.4656874697420714,0.2425305092241367,0.4491984645079124,0.3867160887535408,0.45707125205789995,0.300953526347795,0.4772999548956838,0.26129230280007215,0.45219827281422875
0.37202404433830016,0.5803760686694566,0.2817685316381934,0.5592682040407213,0.32023363270608285,0.5976210712064236,0.3766840930115516,0.5764751463628905,0.27637397108917316,0.5405459556186348,0.3263841499811452,0.5899407180372002
0.3466455855272041,0.627519391890509,0.1887106809730622,0.666770548881976,0.1796650006656937,0.6084129713587858,0.3540023448387864,0.6269385207019733,0.1963331218352853,0.6667553952838644,0.18773943325653314,0.6085409576919854
0.3592047219284989,0.6289555365636351,0.25798842675999417,0.6259590003211164,0.2656256209827644,0.6329597110665026,0.34166944756208323,0.6362608486317105,0.25662180998343836,0.6246682860206714,0.2656847985573625,0.6327982683329683
0.4098683243837275,0.6000571840750377,0.41249350538468904,0.5947804849182261,0.3292524967370761,0.6555143151203053,0.37701576160156763,0.5913897865954714,0.40580501597708296,0.5785537347809274,0.2888061164399724,0.6453728702469452
0.3605073537228532,0.6691944709619476,0.2723319983579605,0.6520868157551123,0.29371326833244343,0.6235347559532518,0.332618266378405,0.6634929491350803,0.2778055145182852,0.6523083280728501,0.27035788627671453,0.6215624145638845
0.3175766064540253,0.8736647630651708,0.24046294196346113,0.8557852323774889,0.26515882465415497,0.878851807835237,0.338581858400098,0.8792708280740631,0.25551046395012555,0.8593854323374206,0.2809012142877691,0.8904032912780724
0.39257223864147367,0.6448987281998415,0.36580705015964293,0.6805179133256862,0.2638487310222192,0.6508664880015589,0.3981872314436638,0.6415313651867351,0.3684628630541511,0.6758475416383419,0.2690902498655783,0.6468318074085941
0.3786929455025791,0.7902072511241862,0.29246017734860913,0.7753918787916303,0.2666397252104007,0.7509763554174107,0.37287162797293927,0.7886758742657259,0.29522962015963766,0.7752334185031764,0.271745372991444,0.748599426516992
