inf0,ylag0,inf1,ylag1,inf2,ylag2,inf3,ylag3,inf4,ylag4,inf5,ylag5
0.30786174029697977,0.8102518369152272,0.3069038662073519,0.8233232087344846,0.3024087739587059,0.8164653263700156,0.30833467633770095,0.80743036299411,0.30721171060387037,0.8199484641362156,0.3035273493205348,0.8035578447990247
0.3051708259443293,0.47800788577743064,0.3015518259941749,0.48407127428126834,0.3018683576929535,0.47248543196848924,0.30935588504220035,0.49569162459741756,0.30648428574854114,0.5074180607597952,0.30399699171273487,0.48306812046405023
0.2984271364966663,0.5772743178809987,0.2959617872367827,0.6402069228402091,0.29970883315427693,0.5969932609122137,0.298133766610791,0.58090652213585,0.2959149618122979,0.6411425910366964,0.3003930411910789,0.5918535787393001
0.30198720090022946,0.6275115042709873,0.2859424809041121,0.6355765983638987,0.3022818859033207,0.6321853474770843,0.30217163490568505,0.6273515593409844,0.28662329292310024,0.6364269350684005,0.303632424792841,0.6319090761910662
0.30785933904622464,0.6392237852254787,0.3073200439721019,0.6472878658385117,0.30402416369064145,0.6421222011731542,0.30557210385643874,0.6426619615966367,0.3057300202514973,0.6484164208580754,0.30401524529623425,0.6431250146572278
0.3053797604678524,0.6335599954849995,0.3066485068675731,0.6170124938949095,0.30541683151787324,0.620207983140561,0.302749527354509,0.6007897695738896,0.304555356122544,0.5809081729815906,0.304728709052853,0.5960514826629408
0.30534302665295365,0.6743880279861934,0.3074312252150312,0.6799342663583623,0.3046015827704669,0.662315192313097,0.3028525001303348,0.6778134489556782,0.3060606215031966,0.6834239306439183,0.30153878972964726,0.6795481256270164
0.30100865029947643,0.8654168456122511,0.3018782326583513,0.8557180336958246,0.30416835037426776,0.8456061500305028,0.3023021953083743,0.8638722480476759,0.30246315506934124,0.8570929919912385,0.30737127358352984,0.837803471432923
0.30839475687817536,0.6410266929659236,0.3078499435801551,0.6346424849381319,0.306759216940251,0.6512856312044292,0.3077638470977837,0.6474174224775695,0.3075606128759183,0.6421662535357311,0.3066018283986264,0.6533899437940106
0.3053026682067036,0.7693150269857605,0.30346699791391235,0.778766882572021,0.30631317951985015,0.7816266720805587,0.3048901898257609,0.7704261785476456,0.3036150796636591,0.7779571383821082,0.3053930588200929,0.7949862463363067
