inf0,ylag0,inf1,ylag1,inf2,ylag2,inf3,ylag3,inf4,ylag4,inf5,ylag5
0.36304920633998944,0.8385120363600479,0.33210565238193923,0.8470848729015188,0.3099052076392789,0.8656442546822076,0.3444656658902791,0.8379742568006151,0.33347555500711823,0.8459738839426323,0.28968797768319765,0.8675339545270967
0.3524481705937173,0.46361488148925345,0.3259798544056226,0.47040676468144516,0.222928120210102,0.4754403352391708,0.40504712155871736,0.46627342289862544,0.34485292099914494,0.47236117347012146,0.24724750430478845,0.4807383310040468
0.3557423070525637,0.579675303347575,0.3384152015437202,0.5989921832754429,0.29896538629495184,0.5974923020323069,0.3518618713387052,0.581108665414546,0.33829489052377804,0.5991225887799894,0.29558627835854223,0.5999689911726559
0.315729182211958,0.6250580861987696,0.18021746034322994,0.6665176424357651,0.06520747738183313,0.7246056880351734,0.2754473293782881,0.6300776821482983,0.14935696935191162,0.6712678053629538,0.04188996356106167,0.7270029517550696
0.3834895316459348,0.617310529826417,0.29057659154223825,0.616357452350696,0.27821820637987804,0.6064043900597907,0.349514754667255,0.6277701323799013,0.29034721602363966,0.6181921849607029,0.2795041653230194,0.6053899989632952
0.4471118402293717,0.6135844326478443,0.4744674808227651,0.6228905125612733,0.5479638431989059,0.6042089234393415,0.4335469646102082,0.611898841788096,0.46658271580906535,0.6174226297538424,0.5274232337067633,0.5993666935892914
0.3785159477940975,0.6655732246880679,0.15344707287033527,0.6840976478895746,0.3116559876294573,0.6538175322174727,0.29011047828139297,0.6664348273777974,0.13934078857083512,0.6881944964949298,0.2696417007530712,0.6672038505785016
0.3109417671509544,0.8702161879862667,0.36539413434965184,0.8828875169315045,0.19591162522634567,0.8479724306190305,0.3547580389101433,0.8819968154116307,0.38221083403930695,0.8974569690313243,0.22965165608257734,0.8578623209617446
0.3923191139080312,0.6396614612480489,0.46153398692418157,0.6289457035896997,0.41691907493439273,0.6323237612191505,0.40681095959612157,0.634231744528146,0.46152352403506625,0.6289620152439669,0.4201741453223495,0.6297674875478437
0.3913935610529566,0.7862339193498544,0.24343664662844255,0.738915763312153,0.21752247996620516,0.7382199134705458,0.3828819761913933,0.7840599950587236,0.24487013552827852,0.7363948336078233,0.2294583383501434,0.7364289299359432
