inf0,ylag0,inf1,ylag1,inf2,ylag2,inf3,ylag3,inf4,ylag4,inf5,ylag5
0.32267676774856846,0.8539447279409833,0.30864210163826084,0.8084265791623924,0.31126311967950193,0.8375701986300388,0.32077455097879876,0.8541575912153893,0.3091760757543304,0.8035567768318836,0.3150054653471249,0.8335283320299224
0.31462308569091546,0.46505867091446884,0.30989676661398613,0.4747531063953919,0.30762029082891734,0.45749399001326746,0.31750815736856686,0.47034931984195516,0.3110717646820439,0.4932050399949779,0.31114852125210735,0.4714306408335872
0.32218936801103354,0.5849612549735463,0.3000390663702525,0.58897229828428,0.3167352736253748,0.573840473477072,0.32233576974021844,0.5846268857816226,0.3001445186513802,0.5828375983628384,0.31722677034634444,0.5717138674268736
0.313215475850538,0.6290607586333414,0.23039876318048458,0.6433857026391963,0.26978260145821764,0.6272690571246267,0.31140712841627904,0.6290509718547939,0.23297471934299493,0.6433080896264833,0.2719180497804766,0.6273894674225884
0.33096535880518163,0.6261540903246456,0.31599842158537045,0.6068453066016192,0.29454461545128846,0.6516041075228933,0.3182047405448448,0.635626249877036,0.3139372766503855,0.6159594916046391,0.2903644185419951,0.6550603362559735
0.3568083313997258,0.5812693112472264,0.35830544955333915,0.5663497756588175,0.35478443709801244,0.586884622974839,0.35026446829913727,0.5786684695277821,0.3586317464662527,0.5569257344284015,0.35153734321532815,0.5820999361862714
0.3138126970059498,0.6753259625313845,0.30376416932141204,0.6416525284837326,0.311772802652553,0.6065326664934894,0.3057520677496881,0.6674904160584016,0.30476693646189945,0.6534761933099559,0.30490002331464544,0.6068819254368438
0.3102432605784784,0.877625131144433,0.30050101261507056,0.8770465736400611,0.3146004346153134,0.8563849835432682,0.3183288767228013,0.885198734565177,0.30717601466473893,0.8788347718498621,0.3245227753824514,0.8571565504892906
0.3304312173939249,0.6416563962114619,0.3091818552342288,0.6641371279777475,0.32293034270176124,0.6370354250208629,0.3276556639917292,0.6461481091866244,0.3087415032162404,0.6623467770429218,0.32094815657238485,0.6438705851369319
0.3119681025864855,0.7998566197714899,0.2965812351689475,0.7452475882711447,0.29169650479315024,0.7563439358632273,0.3059443185352968,0.789525110398789,0.2971036855096989,0.7434399285743805,0.2893285748318045,0.762555748580489
