inf0,ylag0,inf1,ylag1,inf2,ylag2,inf3,ylag3,inf4,ylag4,inf5,ylag5
0.3917808038308988,0.8659261745466384,0.4698972322689817,0.8604310699460318,0.47326179137284446,0.8530988411762728,0.412847269923381,0.8704782481943311,0.47581180923254524,0.8529134505332852,0.47198066298696084,0.8405002649767022
0.3301281810258079,0.47662575919942773,0.5160993301716315,0.4532919013803238,0.3683757834205821,0.4772002153904542,0.4167235441518343,0.4786605890852586,0.5195861433700394,0.4555483121895418,0.40581449174627976,0.4803536131184002
0.3371559588828973,0.5475056296183607,0.3568842822890615,0.5588219531914431,0.3602498187541209,0.5363471543432765,0.33841165123167655,0.5468256083752174,0.35812352325663355,0.557653619562534,0.35678888266871417,0.5324113159270274
0.31472446732444526,0.639595091399846,0.29100187408710443,0.6235306586302044,0.33145971255490564,0.6383361547115296,0.21306439710473263,0.641340721701065,0.253325114680853,0.6243426689280279,0.277432704699922,0.6403949792379472
0.4084781480693259,0.6195510929024497,0.41643495075440595,0.625052911481844,0.3845313613765805,0.6139723163153022,0.3609494569454336,0.6284626531845284,0.4077025814127394,0.6273547158457381,0.36330655762413366,0.6210773907425985
0.36846692697365924,0.645185554841295,0.3140803219961784,0.6234618548144207,0.33780612532264664,0.648586241816759,0.33477340557007285,0.6261898361287919,0.31400671715282275,0.6236049990150637,0.3313179222622859,0.6412076231026971
0.3741494826432802,0.6765028038399892,0.3501794666815655,0.6820857878762173,0.22302738298322,0.6722299310219508,0.2887398283464788,0.6720865390633173,0.36931895632009754,0.6976705738081558,0.20994052250020526,0.6667050159240396
0.3209193347698965,0.8621440384805169,0.334195945449827,0.8538635420077416,0.3261392123340614,0.9014011788283564,0.2932350745857962,0.859857843126867,0.3578843826161655,0.8141469020958547,0.32891850696587854,0.9067386201640741
0.3556123632662298,0.6412846439026056,0.33492034267377657,0.642539773873438,0.3433399512366464,0.6507365035534363,0.3097554307925438,0.654593549249562,0.3278805901347208,0.6468174779128222,0.32965111115395695,0.6670662580465139
0.32981902152348824,0.7585695147513478,0.03110223292901057,0.787605425105518,0.26169898594402685,0.7400425759359809,0.2797909152154697,0.7478619770991362,0.03090426607999941,0.7892188922442017,0.2397874814106672,0.7342783352965342
