x,z,y0,y1,influence_0
0.4319109268092395,0.015004156349900266,0.3431144024493739,0.5676845718603318,1.3142857142857143
0.5393116668659765,0.8997274088109545,0.0013103034504210712,1.0103673805737732,1.84
0.3348816906119409,0.6154001669174504,-0.40821676831977777,0.2576003667406771,1.4375
0.6662402572003786,0.9709420683125343,-0.2662229693075254,1.8616141213670119,6.571428571428571
0.4485106313423987,0.6216203340783855,-0.3292185269252216,0.9638576700995113,2.875
0.7331313405808328,0.9362624562662404,0.5590434137903125,0.6551712265028812,2.7058823529411766
0.45247929356656735,0.5990396713972187,-0.26506269932826493,-0.012060007398273509,1.7037037037037037
0.22187653723664924,0.13927871531915537,0.6260513513234405,0.2875143582567332,1.069767441860465
0.3950579997072818,0.6783747232389689,-0.6025897835719264,0.07153867001165523,1.4375
0.3981190306066087,0.5463390473331029,-0.6888831904288797,-0.03734366083321994,1.6428571428571428
0.4633371406851125,0.009044383533662548,-0.24534441007518848,0.2536879485298442,1.4375
0.5194585465867189,0.7747702399200641,0.4176344340119171,1.2807882476170147,1.84
0.41959909617517266,0.12142450487678924,-0.2716704357323912,0.7079555671341089,1.4838709677419355
0.6915545883815014,0.5173941425728488,0.7617467066073538,1.5553072785004514,1.9166666666666667
0.7364159130434814,0.6657523438415871,0.5620047009297146,1.1580143900127582,2.5555555555555554
0.4867317120813143,0.7629128415038007,0.4702794570534052,1.4788198757323907,2.0
0.554060956066383,0.9408788806763205,0.5672685509565423,1.3046078004125545,2.3
0.0853469780505916,0.12398756441911152,-0.014576836823907558,1.1767703739336977,1.15
0.12470902489997654,0.20999573804245497,-0.10227488741293692,0.6900082874172779,1.1794871794871795
0.28279925592355426,0.3653677020716356,-0.46940446586968226,0.15349031615558892,1.15
0.6999159512315586,0.40128849973594516,-0.06379808264484814,0.7316924162429357,2.0
0.48139621986679343,0.5900054614056987,-0.29487487038486687,0.1440817340928488,2.090909090909091
0.8772124875784144,0.9939147012278791,0.8291782019459384,2.2700408729389467,4.181818181818182
0.5424916581155765,0.6115088735479919,-0.030749217605002894,0.21555701096175517,1.9166666666666667
0.5963683283584327,0.6830213508992106,-0.5106112880117958,0.5329513231967565,1.5333333333333334
0.520624855354787,0.09621129351913138,-1.0533246319779852,-1.0503594501127669,1.6428571428571428
0.27173415995079303,0.43402167155975613,-0.648993191060895,-0.49085265749299284,1.3529411764705883
0.2971259280321223,0.12915869529940904,-0.01913909418334139,1.1208933395072331,1.1219512195121952
0.17847931449855986,0.2154033690963183,0.5456999562476732,1.6033349015606633,1.3142857142857143
0.6942073543482647,0.8500659465396039,-0.4947161394166819,2.1408527237628943,5.111111111111111
0.33449395143315835,0.3699892463660712,-0.8425970331454739,-0.9235439172347424,1.4375
0.38297884938669075,0.22821247935454547,0.41074542815926424,0.033579433521804036,1.2432432432432432
0.7627800945645609,0.8599326513042674,-0.9462191383518309,-0.29621578997446807,2.5555555555555554
0.4150397897510345,0.465750778933923,0.5457623168977074,0.14248825487193806,1.4375
0.6505677952103806,0.6781169710862006,0.479251203252549,1.481511476001943,2.5555555555555554
0.5103004311617837,0.3778759770783561,0.04500555686850229,0.42427181601905306,1.5333333333333334
0.5682076876920228,0.7164335552866723,-0.027433777248395543,1.0999603512650136,2.875
0.3841311107048091,0.36501978739945595,0.21775492540661057,0.5171323189810059,1.5333333333333334
0.4709710991952708,0.551521872294001,0.12807079976728644,0.3904005861452866,1.6428571428571428
0.49622911138343706,0.5862687002943826,-0.26020850136081347,1.6108029930538383,1.84
0.09752722704644773,0.11538834870299763,0.4179156344101189,0.9652882070781195,1.0952380952380953
0.10818347595713002,0.15953575050217628,0.929189367440462,0.5991610777883281,1.3142857142857143
0.41188456812780105,0.7454382276225132,-0.48575088827444707,1.0100708239059937,1.7037037037037037
0.5840097523833585,0.4723416941275893,0.3617480380613754,0.6615049010622472,1.7692307692307692
0.3296809445511263,0.6302029281971097,0.5394053053058019,0.985307599743229,1.84
0.6557530550074262,0.8120136902857684,-0.49081334241779384,1.258371249849445,2.0
0.09931772014576123,0.06600112254706125,-0.021975445187615492,-0.010465627235321517,1.2105263157894737
0.16533727662250874,0.29991891969923234,-0.5131107038824465,-0.09766958069643167,0.9787234042553191
0.631535740966142,0.6235820536184046,-0.19827804624498255,0.5330716958065418,1.9166666666666667
0.46959284238098664,0.49318753724236075,-0.19750779146262018,1.3950067057709603,1.5862068965517242
0.8819131823484048,0.7892197289772629,0.18980526975554446,2.836226455330605,4.6
0.5842779299953438,0.8387899276190961,0.11156714980225287,1.1296974494287702,2.1904761904761907
0.47835074718507115,0.7612766711569552,0.10695306237395383,1.8974752793817704,2.090909090909091
0.4027688993878561,0.12149158646230274,-0.24953048711213724,-0.44023259858731734,1.0454545454545454
0.6604207846455895,0.9697427120239981,0.11278962882523823,1.2950470322168632,3.2857142857142856
0.8174226706308728,0.8638092279224774,-0.005835305775075575,1.8382904323528304,2.875
0.4455450293809555,0.09929055739243631,0.3314387676092255,0.6626935729217003,1.4838709677419355
0.3932647959293426,0.3426550027332561,0.8515478265133788,1.3745429794894255,1.5333333333333334
0.15247767682261432,0.03612705238698832,-0.18319064318403463,0.35743138244812944,1.1219512195121952
0.30537265076058917,0.5868408794666617,-0.5180355017332343,0.6324767766201673,1.5862068965517242
0.5843590307766025,0.79738549578538,0.36625464581134,1.425118266684217,2.5555555555555554
0.5334309683699113,0.9691310570839594,-0.343165172623087,0.305086600700189,3.2857142857142856
0.8480138996478598,0.9685052507178072,-0.3957283431782572,0.8785973879642079,3.2857142857142856
0.2692369652139097,0.07902950509210371,0.24062837721054192,0.19218303536134818,1.069767441860465
0.35261972641986605,0.18474297802999107,0.28000778977852114,0.9031337631495568,1.0222222222222221
0.7840523888953376,0.883535734887161,-0.6077724965238276,-0.19315083596571803,2.5555555555555554
0.5849020118203753,0.7445137283483997,0.06648920803712385,0.5890779876762572,2.3
0.3852446513823854,0.1670162454535159,-0.13743981067774563,0.9427467925144208,1.1219512195121952
0.6311792088751498,0.43850930929388876,-0.9088852809368739,0.3552410291223402,2.0
0.48226434662214224,0.5126574298015115,-0.702465324392178,1.555956312794692,2.090909090909091
0.5526634290252843,0.21738165701726286,0.24640403865575278,0.7023148243039778,1.3142857142857143
0.16102148436261116,0.10164343205158344,0.5845993398815371,-0.5874378390151764,1.0222222222222221
0.1778937864277939,0.24896492113506385,0.4014782794558427,1.2071513537357745,1.15
0.4893112214611124,0.966612317292816,-0.38941199050913616,0.7419904267625433,2.090909090909091
0.8698939520782749,0.8218465055048731,0.5816171578629905,2.2940837891756116,5.75
0.5358411724756968,0.43511613072352007,-0.3155382415469843,-0.12144672212055074,1.9166666666666667
0.523787186716788,0.8278123360964413,-0.16996733987031928,0.657006473522781,2.0
0.29754471166913227,0.04753698969229203,0.15813848655902163,0.8318527581036724,1.1794871794871795
0.8453264570882759,0.7698532438293518,-0.2293390016913873,1.482725880064867,3.8333333333333335
0.9206337525671834,0.9656015630530149,-0.24528666967010704,1.627259066368367,4.6
0.0792326447741406,0.030873134596241747,-0.028926361093774045,0.6413541301389616,1.1219512195121952
0.447274876067362,0.5908960123475244,0.31864908292402877,1.1424298705012104,2.090909090909091
0.5218161994816535,0.7483358272644883,0.44153352160721626,0.7008011019736108,2.1904761904761907
