0,1,2,3,4,5,6,7
0.048728064,-0.25828916,-0.009267449,-0.06381266,-0.018715324,-0.10534442,-0.23872638,-0.06407941
-0.18574196,0.23859021,-0.75289696,-0.09985721,-0.07767609,0.03970921,-0.46470156,-0.06978684
0.50422484,-0.7187294,1.2057981,0.20297055,0.22799125,-0.34425128,0.3676573,0.07601393
-0.20241463,0.14967589,-0.7807699,-0.14293689,-0.10352397,0.042866405,-0.5306941,-0.090285465
-0.07866843,-0.06234329,-0.39866525,-0.09326252,-0.011968508,-0.09188615,-0.24813041,-0.052115314
0.13139011,-0.24992625,0.24058592,0.031711042,-0.013717171,-0.0797041,-0.293773,-0.057305224
0.18887307,-0.3612194,0.2629864,0.029866546,0.10172241,-0.22791773,0.062393244,0.0034137566
-0.30471098,0.27067184,-1.0702999,-0.19937086,-0.1482488,0.070806906,-0.61624205,-0.120355226
-0.1962538,0.12235364,-0.6931432,-0.15261999,-0.114126496,0.0270073,-0.5282764,-0.10771828
-0.01382117,-0.09579303,-0.20427668,-0.054290324,-0.053953733,0.0037290866,-0.39606762,-0.064236276
-0.18914387,0.21246985,-0.77901894,-0.10362548,-0.13419652,0.13662995,-0.60260695,-0.08572778
-0.09973827,-0.108023934,-0.42326862,-0.12788582,-0.047721677,-0.04711997,-0.36675718,-0.07081379
-0.084028944,-0.06155626,-0.31895268,-0.09035605,-0.09765305,0.02301054,-0.5472273,-0.09401143
-0.10285635,0.10976161,-0.5954401,-0.0805541,-0.015453667,-0.0667002,-0.24107121,-0.049474444
-0.17417943,0.13546585,-0.85151976,-0.13718393,-0.06540904,-0.009339594,-0.4058045,-0.07703508
-0.10462572,-0.1621962,-0.45249563,-0.15626952,-0.07891309,-0.03465485,-0.4127385,-0.09191383
0.19180983,-0.48050678,0.33841133,-0.007926956,0.025563398,-0.14505008,-0.14446582,-0.035655294
-0.15239513,0.24574469,-0.6560921,-0.069916055,-0.14120497,0.120138735,-0.6537729,-0.103556156
-0.1712422,0.4003569,-0.7748254,-0.020845369,-0.1650017,0.13028465,-0.7363882,-0.11658896
-0.10157579,0.008449174,-0.41487402,-0.09630272,-0.11225155,0.013091873,-0.50356317,-0.10594715
-0.118160605,0.063777804,-0.5515447,-0.09261337,-0.09307378,-0.0018610348,-0.4792607,-0.091586865
-0.2324791,0.20196688,-1.0302815,-0.15705845,-0.098611265,0.051867723,-0.528857,-0.08269989
-0.018496826,-0.13592947,-0.15028805,-0.06832372,-0.045109693,-0.060846213,-0.32938316,-0.07883436
-0.1662952,0.12422672,-0.804207,-0.121608555,-0.07835205,0.025021916,-0.4565555,-0.072439775
0.034774967,-0.2195607,-0.14974147,-0.045910925,-0.015822086,-0.059869852,-0.28933752,-0.046280954
-0.1448814,0.36676592,-0.69007105,-0.020919606,-0.04335057,0.055630513,-0.41142204,-0.035701256
0.27619177,-0.3474394,0.5479109,0.1300719,0.04079976,-0.1399246,-0.18489785,-0.026826836
0.5465456,-0.5957015,1.1658969,0.28449506,0.28755715,-0.3647078,0.5080331,0.12505922
0.10675168,-0.27855015,0.11467981,-0.004313305,0.043234378,-0.16325504,-0.08971294,-0.026557967
-0.07144047,0.13105561,-0.5276049,-0.045703918,-0.047514044,0.039987583,-0.38603908,-0.04691521
-0.20277259,0.20591414,-0.6996786,-0.1198037,-0.21225731,0.17151695,-0.84278905,-0.1498569
-0.28355095,0.36085522,-1.1193643,-0.16111839,-0.15783328,0.12462471,-0.68203676,-0.117533304
-0.18195966,0.094415694,-0.6834958,-0.14490876,-0.08560358,0.01552953,-0.44830477,-0.08574954
-0.17506015,0.1747833,-0.7344609,-0.09953022,-0.12344401,0.062720485,-0.61649096,-0.10102236
0.0426488,-0.13061495,-0.13243723,-0.02274163,-0.022156669,-0.034141965,-0.29647964,-0.04781562
