0,1,2,3,4,5,6,7
0.14995566,-0.17343576,0.055946387,0.20774749,0.07528767,-0.12046468,0.04634866,0.115040466
-0.015205681,-0.04792884,0.03175406,0.0006170869,0.05746653,-0.103793375,0.040481012,0.09321794
0.04253757,-0.09070815,0.05132176,0.07910472,0.07537086,-0.11938702,0.04965957,0.115865715
0.045253962,-0.09484361,0.047096312,0.078228116,0.0751616,-0.119421765,0.047721203,0.11500313
0.08382693,-0.12946792,0.05497592,0.12494591,0.07109004,-0.11788442,0.05099017,0.110470995
0.047269583,-0.1070642,0.045037866,0.0767144,0.08585876,-0.12806205,0.046614695,0.12837625
0.06410736,-0.1088528,0.03802126,0.10267392,0.06497445,-0.11186027,0.043545805,0.10170047
0.109443545,-0.14506347,0.05801422,0.15568182,0.07551205,-0.12085924,0.049314708,0.11524173
0.0855698,-0.12712117,0.047738813,0.13048512,0.06460523,-0.11314611,0.0471837,0.101882786
0.056201488,-0.10768524,0.04471539,0.08922449,0.06131561,-0.111100845,0.0475297,0.09735117
0.08893055,-0.13009168,0.048226163,0.13148993,0.07571653,-0.1217705,0.048005417,0.115489185
0.09627724,-0.14142637,0.051107407,0.14025214,0.0821797,-0.12645073,0.04802124,0.123341486
0.017368436,-0.06817898,0.043068014,0.047014713,0.067644686,-0.11322202,0.046398606,0.10589316
0.053890944,-0.11126074,0.048175476,0.08718273,0.073027365,-0.12034563,0.049241804,0.112598345
0.05505258,-0.10370356,0.036961548,0.089996904,0.07321648,-0.11727841,0.04461033,0.11272994
0.13358182,-0.1610669,0.04462377,0.18608895,0.07105726,-0.11733084,0.046591196,0.10988781
0.07300225,-0.12003608,0.051283464,0.11345771,0.08547052,-0.12858962,0.04793932,0.12632272
0.045024812,-0.095126405,0.038958743,0.07203916,0.06686668,-0.11286821,0.044549856,0.10376581
0.036310077,-0.09347525,0.05056306,0.061925113,0.06150703,-0.10839654,0.044785634,0.09824836
0.10461143,-0.14410217,0.04528866,0.15123734,0.07186423,-0.11900509,0.04727558,0.11116788
0.02252382,-0.079012915,0.05365929,0.050461054,0.062367726,-0.11186931,0.04961642,0.09898591
0.060118884,-0.103227586,0.038497627,0.09900874,0.067443386,-0.11277167,0.043311197,0.10549315
0.09754223,-0.13226573,0.041705035,0.14193466,0.06847091,-0.11412714,0.043919723,0.106750846
0.03980139,-0.09545615,0.043476284,0.07043144,0.07469919,-0.11850878,0.04492295,0.11509861
0.06489375,-0.1094491,0.04175549,0.10409808,0.08319451,-0.12502405,0.047690608,0.12604617
0.04584661,-0.1024991,0.047622487,0.07485694,0.08075568,-0.12534235,0.050176166,0.121835776
0.06928289,-0.118984744,0.05440469,0.10653135,0.0742647,-0.120098144,0.05076057,0.115076415
0.06857675,-0.12125413,0.051982097,0.10590693,0.074327946,-0.12119436,0.047996342,0.11318856
0.031539917,-0.09053147,0.045198947,0.058947384,0.07141168,-0.117820196,0.048222747,0.11012743
0.015213668,-0.074497834,0.03469099,0.040266663,0.06963467,-0.1144803,0.043917995,0.10878349
0.05527988,-0.100801826,0.039269842,0.088490754,0.06972364,-0.11313633,0.04343997,0.108628966
0.0358862,-0.10067478,0.050063983,0.062033743,0.07571483,-0.12201495,0.049963146,0.11557985
0.09400451,-0.13563712,0.05606784,0.13995019,0.078076124,-0.1233517,0.04821008,0.11834006
0.1171141,-0.15405022,0.055734538,0.16563836,0.08126999,-0.12571932,0.04978612,0.12304137
0.031208992,-0.090064496,0.041878104,0.06036502,0.08013307,-0.12501581,0.047467686,0.120818794
0.060492575,-0.11616458,0.04878258,0.09395304,0.07946716,-0.124530435,0.04914579,0.12038233
