z,y0,y1,influence_0,x
0.3651055830226939,-0.2238803111251529,0.03411156121762915,0.4666666666666667,0.39312423653697515
0.4512059158933379,0.30636827518489523,0.16283609856155312,0.4666666666666667,0.06993689982266416
0.4960603487677895,0.2850599261959159,0.5078372874806714,0.6428571428571429,0.7785197210265213
0.07562206659513693,-0.14968624897487093,0.023545651000864556,0.21428571428571427,0.277187755085715
0.5717615823277209,0.16115385437378385,0.0997140194371437,0.3125,0.2065832323107859
0.2896340057739586,-0.23872659661465367,0.16106237931267525,0.25,0.8686134030167805
0.3088044587884248,-0.021098130220094297,0.08404383445372013,0.4,0.4444427968921416
0.3748761665052206,-0.1390532598918291,-0.05028542189483648,0.46153846153846156,0.06331719542470648
0.8158566744310144,0.3064394228147935,0.5733460890340084,0.4375,0.7038001358183849
0.968834693707313,-0.013278127035496162,0.7490543532602698,0.42857142857142855,0.7169472005214699
0.7888812191644701,0.45331506028746904,0.7313246393689986,0.2857142857142857,0.13088153716354956
0.38068182715317433,-0.23488632275613994,-0.017869375453201636,0.5555555555555556,0.12650899156702633
0.16271621633781574,-0.12624955100140375,0.11827413029844125,0.6,0.8424556577941829
0.5473876767302973,0.4901470483161615,1.0396863670084955,0.6666666666666666,0.9373123242651055
0.7799406789259382,0.537208652922691,0.613860855723732,0.5333333333333333,0.4584893254042859
0.3000437067335723,-0.003387924710613742,0.6183724037353397,0.6666666666666666,0.921767204171961
0.65283628810011,0.05134103956811826,0.3739150782311901,0.47368421052631576,0.5259300355630282
0.2964990299066338,-0.21191177120893087,-0.041474192366590765,0.3333333333333333,0.6151328864024215
0.03262926440693592,-0.23427011917961182,0.28719722026200234,0.2727272727272727,0.9682067755057517
0.9487552437463135,0.28367537030335666,1.2263974542042064,0.6428571428571429,0.9984991101207987
0.1527420769353648,-0.2059045095963155,-0.014478262470744185,0.4117647058823529,0.7881267825181495
0.27888679460792065,-0.47264115228726206,-0.030654365274268888,0.2857142857142857,0.12753030226584172
0.5745078494262682,0.1988206940251852,0.3046677789776291,0.631578947368421,0.5518723540839358
0.5538858696022181,-0.012823699069720605,0.3438839757002373,0.3333333333333333,0.01087047835302668
0.07945976545948075,-0.44373794139298245,-0.5522726264854181,0.4,0.8965500672961122
0.164792374423278,-0.04271852971450167,0.2704676724496633,0.46153846153846156,0.3297976336059891
