0,1,2,3
0.14882599,1.004513,-0.14939755,-0.006986771
0.07751103,0.33914948,-0.45338216,0.05729156
0.06301843,0.22162592,-0.31595445,0.041391894
-0.010201916,-0.13675821,0.37288412,-0.04043533
-0.05926107,-0.2655052,0.69914234,-0.07679378
0.07680218,0.32245052,-0.71807194,0.09584657
0.04577756,0.28751838,0.034221478,-0.006505668
0.065099195,0.34091175,-0.08601094,0.0065936
-0.06318895,-0.43374193,0.99060947,-0.11651757
0.08762853,0.69746494,0.40787572,-0.07263725
0.018235132,-0.06799936,-0.16194877,0.030662253
0.03038676,-0.06450558,-0.3692136,0.058220066
0.08951317,0.55407095,-0.39228663,0.04403605
0.043234736,0.3969071,0.40897253,-0.06123691
0.15042384,0.831305,-0.79638344,0.08789435
-0.11032915,-0.6846602,1.1230612,-0.124050304
-0.06348381,-0.28639984,1.0792006,-0.13069764
-0.0047225505,-0.19084501,0.21454778,-0.018090982
0.10327931,0.6080613,-0.013934232,-0.013848659
0.039175943,-0.00523448,-0.5601612,0.08353086
0.04527852,0.31895363,0.17931956,-0.027685001
-0.048491254,-0.09866285,1.5518366,-0.20374872
-0.007134959,0.15498817,0.9662065,-0.12962137
0.166649,1.1058557,-0.6490206,0.060769368
-0.07819072,-0.44918966,0.992275,-0.11369017
0.04909128,0.40991497,0.062957466,-0.01249424
-0.018030912,-0.20888233,0.1632354,-0.007911067
0.062406495,0.32598233,0.15426348,-0.027463429
-0.009209514,-0.30996907,0.15004367,-0.0067366436
0.10212971,0.869931,0.08822113,-0.030937284
0.120353475,0.8375273,-0.14981076,0.00023549795
-0.05848293,-0.4447192,0.7455146,-0.08190334
0.040814966,0.3372618,0.2257564,-0.033706345
-0.06511084,-0.6995617,0.32814986,-0.017814327
-0.022833794,-0.32337856,0.45008895,-0.047320776
0.18722944,1.1584697,-0.9965543,0.10648243
-0.06475884,-0.53847444,0.5183037,-0.046932466
-0.04894802,-0.30763948,0.8129488,-0.094837695
-0.07075979,-0.3223765,1.2778785,-0.15764664
0.09771846,0.64420295,-0.042623453,-0.008972414
0.0076961666,0.1783359,0.6018661,-0.08007631
0.054953486,0.42921197,0.24818599,-0.040592574
0.06547807,0.4489447,-0.18633321,0.019967958
0.112257555,0.73631597,-0.2423743,0.01617281
0.11385395,0.47692728,-0.85587305,0.107053
0.0895433,0.35293913,-0.5202571,0.064482376
0.14551573,0.8353832,-0.58165675,0.057775587
0.02510479,0.32341528,0.5470145,-0.07694637
0.029351756,0.18489683,0.59042954,-0.08269918
-0.019821137,-0.07737684,0.62520057,-0.07560865
0.055402562,0.1878035,-0.2784829,0.037786614
0.1456571,0.8943331,-0.7146367,0.076393604
0.039416745,0.085036635,0.07387351,-0.009029098
0.062162384,0.22604513,-0.41089723,0.055237144
0.027286306,0.03864348,-0.09597441,0.018329151
0.11951338,0.65644884,-0.54910165,0.05986891
-0.06279224,-0.34955645,1.0580826,-0.1271655
0.09864341,0.29452968,-0.93981797,0.1239184
-0.024006411,-0.12870061,0.79906636,-0.09942347
0.00047391653,0.17579257,0.7426869,-0.09899919
0.033939317,0.36668396,0.63135767,-0.09127545
-0.04394275,-0.2135055,0.627569,-0.069934845
0.21636496,1.3570495,-1.0700175,0.10950088
0.08243333,0.6025491,0.017527618,-0.014287658
0.167185,1.0972486,-0.5751386,0.05007098
0.16470973,0.9390278,-1.0204917,0.11645722
0.15776645,1.1020434,-0.66454667,0.064778015
0.047474563,0.36591268,0.5220073,-0.07809647
0.15522008,0.8258395,-0.9429876,0.108202875
0.0058449954,0.009154081,0.14101407,-0.011464782
0.034932613,0.3061124,0.022229686,-0.0028441772
0.030050352,0.117084265,-0.10828107,0.018806938
0.03202471,0.19763625,0.05636202,-0.006156139
0.078423694,0.6427262,0.14832385,-0.03280223
0.20196863,1.1560411,-1.4118121,0.1636551
0.074713215,0.31514943,-0.6868952,0.09181804
0.04555732,0.28565156,0.02916152,-0.005713366
0.029430673,0.062940836,0.029125974,-0.00040464848
0.09669562,0.562392,-0.29761636,0.028875783
0.0034527928,-0.123089194,0.4469077,-0.05392249
0.05087073,0.39671278,-0.13364455,0.015702328
0.047070086,0.4170692,0.51281947,-0.077187695
0.18418382,1.0703511,-0.9890639,0.10684964
0.10586752,0.5470097,-0.41461024,0.044150274
0.116644666,0.6431632,-0.4971349,0.053045563
0.0787995,0.39736402,-0.17782962,0.016649893
0.031121805,0.3388394,0.18615922,-0.026113585
0.027566627,0.1795237,0.05310755,-0.0046424605
0.04567796,0.41260386,0.39548102,-0.05991496
-0.08583279,-0.33170235,1.7206801,-0.2186208
0.03536603,0.46401668,0.34234285,-0.050729744
-0.034118563,0.012418747,0.9358895,-0.11860436
0.048163965,0.32768548,0.21486712,-0.033468716
0.08487357,0.40941393,-0.38712642,0.045600183
0.0061475784,0.17706704,0.6019563,-0.07977582
0.11750905,0.6252351,-0.8770165,0.10795482
0.06983529,0.3782314,-0.19201618,0.02062988
0.09165697,0.7365484,0.10241374,-0.029653735
0.079091266,0.48858166,-0.22403106,0.022382911
0.11416079,0.7161484,-0.5316628,0.057808697
