z,y0,y1,influence_0
0.1542875781312758,0.09959846794398643,1.3698268788404233,1.7686191266499558
0.13369956070006594,0.5750902725985374,0.5386518023334221,2.084173289239966
0.36268546617688757,0.06423792602310328,0.7920166993600867,3.033766609954429
0.6791088754456315,-0.7194282295034888,0.8024608886242909,4.709583957640214
0.19445005733386767,0.9826582441895928,1.6812815793320957,2.4737230683852163
0.25121038348699354,0.21379852123540194,1.5291371867562795,1.6691617224455917
0.7584163915356066,0.11997976024659718,1.0830642864665077,7.24628726295718
0.5576185895623528,-0.05800321535014271,1.9803231292279975,3.7277920125986737
0.5148029178943361,-1.0239614272950592,0.7187570585789278,3.0181183152383824
0.46779986232110005,-0.3739604870962402,1.3893003028814053,4.403127756660146
0.08717600360895816,-0.40731677001261374,1.7086436284766893,1.6014569485776464
0.8290954422777453,-0.1705461007334329,2.4229800350319457,5.547897358441549
0.298640559012035,0.6768820544444522,2.1093211764547553,3.1020944081346933
0.0313458894314822,-0.15637275396256195,1.0536058682761327,1.4430611259147206
0.678005756633012,-0.7130799523374604,0.9797620839472947,4.327354024929502
0.903489032968205,0.06102299560242805,2.8910365655951735,8.383154186348355
0.5144511849840581,-1.2075988189334559,0.08002527932259491,2.706983264949742
0.5391054743190673,-0.5136964871301991,0.2930036875767598,2.474721108219964
0.6643275163409067,-1.5292910328687286,1.1620901614073922,6.637549633830848
0.6340567552674713,0.32183271955084264,1.129083517802333,3.2216150858779438
0.3534194681423357,0.9027050591327019,1.5436252031745206,3.049656596961658
0.02664251284171837,0.20735683766374552,0.6170359025653349,1.6799868715660609
0.16528983954735976,-0.17456474776857578,-0.012714719719194023,1.7055610223172566
0.8793189913850453,-1.0244334835192,2.172339333833129,9.440305441107332
0.06782045585415553,0.456407508566462,0.810683389349616,1.9307613658581464
0.369085801904495,-0.5826554634844866,-0.1774736266599931,1.9486928529281604
0.11550058638602922,-0.6259095445990346,0.9593796695913765,1.8250160296171822
0.09629414268377567,-0.8852785841348599,0.23805667665497365,2.15573055533342
0.08376969771731402,-0.11472349090650436,0.5832155577334859,1.7756101278355279
0.0869270271606033,0.5274992254665518,0.7321658256301699,1.5393039415956975
0.022255845574823185,0.36755847083773663,0.2294973512813161,1.9124756261625553
0.7710427217821996,0.48788896910205326,3.019587789898471,5.558403889842684
0.04921262324527098,0.3792114439059474,0.2412955319847072,1.8794148577685117
0.4652232402976252,0.18507867978039969,1.8281404578804257,3.915176107198089
0.941233063328999,0.08749567690673922,2.1828980983314827,7.456111727669622
0.21651230315051528,0.4213733278944866,1.38344426347243,1.819943943390193
0.3613184649034925,-0.12359272002138524,1.2776875413257587,2.1186866268688043
0.03131863219180253,0.7714323486342952,1.2951421745885006,1.7147476292474222
0.304044534612385,0.7275794650928392,1.3610282497644777,2.2713721107893563
0.188267674168085,0.2745028133239374,0.5771469699767237,1.8515185464566142
0.12615963249277695,0.706500569092137,0.999926999172386,1.3008661410281053
0.41421683397354825,0.3489493639315412,0.8406750969221843,4.807479496698889
0.9446711018189252,0.15960221348280507,1.7369428174055663,7.445396716506297
0.03834351621127252,-0.12185417565679846,0.3755275238571602,1.4256972979726343
0.9570400907944291,0.11276122459350334,2.840967380441818,8.357042423631
0.12631581198865216,-0.6704587851539112,0.5015690809822371,2.297766717622585
0.07794759840359955,0.5117983666604006,1.000730869528047,1.6776170492961824
0.16608301086990584,-0.48889711620161225,0.9568738491106448,1.9352274176579494
0.9547679009399442,0.1473418697757515,3.198249503304675,6.801023653065597
0.2680612557804244,-0.2104557116654564,1.1159019324525439,2.227091027091312
0.10054094111621781,0.7716030581879465,1.636650357844725,2.0534157464646072
0.9077761779118008,-0.5958612823867574,1.6187813443979129,5.900844283987482
0.5533746824108334,-0.2642290601304516,1.1459795438890201,3.3858260131882343
0.7486926215090324,0.32233710941504273,1.7638809332542624,4.958265138751641
0.10672347806978832,0.12465576592200754,1.128712082203351,1.4061393964870037
0.786414388868954,-0.29364918003160634,1.1328494238580884,5.141237298142959
0.6587777322255012,-0.35534334186386046,0.7463901042632102,3.1696090564915695
0.36195656633774254,-0.8666350187360987,0.9157723096730453,2.1821102224303517
