0,1,2,3,4,5,6,7
-0.05278884,0.059749044,-0.14750615,-0.020802602,-0.027182857,0.049183648,-0.13172448,-0.0129102385
0.08565816,0.03320875,-0.04547608,0.025118738,0.021272596,0.04798489,-0.0993824,-0.009060248
-0.02015227,0.06665316,-0.15172125,0.014831543,0.0017190661,0.05580138,-0.11889348,-0.011228489
-0.12627691,0.08030358,-0.21272661,-0.06334345,-0.04807663,0.057923663,-0.15233548,-0.026566332
-0.013584971,0.021079348,-0.11413768,-0.029585019,-0.036141396,0.04289152,-0.14109844,-0.013023775
-0.005411625,0.025249781,-0.108256996,0.020832837,-0.008369198,0.02888879,-0.11820575,-0.0025858176
-0.011624306,0.037752353,-0.103866726,-0.028599933,-0.026977288,0.04070667,-0.1306998,-0.012564376
-0.0038205236,0.063166976,-0.1284776,-0.046552017,-0.023956038,0.06484556,-0.14131498,-0.012815041
0.019212902,0.028241297,-0.090614244,0.034179196,0.0026418297,0.04231436,-0.113808304,0.0022340023
-0.058897853,0.07076057,-0.1624952,-0.006521836,-0.018339682,0.05340622,-0.129,-0.023860175
-0.0040491223,0.046502776,-0.1289528,0.015485972,-0.004822585,0.03920888,-0.119344406,-0.006240147
0.05086857,0.05816415,-0.071523055,-0.04779856,-0.008185431,0.06667898,-0.12651196,-0.023519134
0.008036196,0.054213114,-0.1315478,-0.0071289837,-0.010244555,0.056021716,-0.132222,-0.015949043
-0.07169759,0.043776438,-0.15913384,-0.08032083,-0.0478504,0.04926306,-0.15290177,-0.033291157
-0.057546526,0.049901634,-0.16715261,-0.041355282,-0.02791283,0.043802444,-0.13746822,-0.021894779
-0.024393827,0.04019562,-0.1367806,-0.020561896,-0.019689476,0.045775525,-0.13398367,-0.010134234
-0.05864352,0.0678716,-0.15317754,-0.029401504,-0.027151318,0.056721695,-0.13490936,-0.016965006
0.00701347,0.03572636,-0.100260526,0.020584047,-0.016072959,0.047719724,-0.12791178,-0.00049356977
-0.087922305,0.087192684,-0.17877598,-0.012584835,-0.036052402,0.056027148,-0.14189132,-0.021046147
0.032663867,0.041956812,-0.08761315,-0.045612738,-0.022113504,0.04563192,-0.13711348,-0.014864493
-0.01472646,0.057825938,-0.10915904,-0.004674077,-0.024519999,0.054340035,-0.1320411,-0.01717409
0.010966361,0.025009489,-0.10703607,0.0012653321,-0.0049597705,0.03838333,-0.1191853,-0.0014244294
-0.04876575,0.056200847,-0.15933834,-0.051428467,-0.043790277,0.049553737,-0.14900625,-0.025395157
0.043875426,0.051579557,-0.077612504,0.014444709,0.0043499437,0.05053293,-0.11283512,-3.8933755e-05
-0.0977633,0.06742686,-0.19400157,-0.06586788,-0.044778608,0.055237703,-0.15037753,-0.036844242
