inf0,ylag0,inf1,ylag1,inf2,ylag2,inf3,ylag3,abs
0.504062258,0.90089069,0.440481513,0.848914466,0.443067946,0.846799959,0.511032831,0.896096401,0.056932054
0.584847761,0.579784464,0.375327865,0.503416838,0.38225468,0.492403173,0.681788388,0.586288876,0.11774532
0.604951527,0.608978327,0.508543636,0.580833082,0.546646387,0.597143087,0.610815236,0.619614839,0.046646387
0.510651919,0.759656193,0.421699671,0.671449359,0.421339954,0.727551926,0.538457582,0.70926651,0.078660046
0.511184213,0.797759156,0.410987893,0.702264519,0.449507836,0.719533446,0.455896917,0.801370082,0.050492164
0.960686308,0.749861322,0.903633898,0.728283007,0.905310403,0.723331717,0.971726597,0.736407482,0.405310403
0.547651101,0.851287529,0.3952514,0.799312827,0.32608071,0.788715038,0.528926207,0.841693673,0.17391929
0.555989357,0.924649646,0.419922635,0.854729975,0.4144267,0.872930505,0.554960766,0.846891395,0.0855733
0.806675663,0.779407652,0.700000287,0.730382498,0.730544565,0.743167723,0.80642899,0.789142323,0.230544565
0.621168025,0.817134492,0.3409416,0.730906058,0.410762593,0.751849216,0.715650348,0.825561514,0.089237407
0.579863076,0.853497876,0.352107578,0.738882411,0.391891071,0.75042933,0.606945203,0.851382816,0.108108929
0.805572132,0.827318925,0.601140649,0.765469801,0.664727073,0.796215741,0.79630522,0.824036424,0.164727073
0.685237679,0.844207608,0.618776011,0.805408432,0.582530014,0.802925514,0.694859759,0.842301915,0.082530014
0.56115316,1.032211635,0.432971767,0.930728303,0.440662784,0.930255959,0.526877425,1.005957232,0.059337216
0.602734158,0.689934247,0.426482354,0.656693799,0.458348428,0.662079003,0.632079585,0.693959249,0.041651572
0.683789488,0.837460437,0.394965142,0.641885482,0.490914168,0.696852313,0.612562514,0.79227517,0.009085832
0.680416589,0.947034982,0.540556542,0.88872794,0.562322014,0.873097642,0.685092593,0.921046781,0.062322014
0.652139831,0.821170983,0.606835109,0.766326092,0.65233252,0.806924073,0.660391001,0.852714785,0.15233252
0.892075236,0.80304032,0.756155248,0.753827851,0.790052306,0.768532181,0.813983597,0.796311361,0.290052306
0.688436293,0.61660481,0.686053158,0.592902831,0.662271841,0.614514759,0.6888596,0.634656596,0.162271841
0.757128285,0.740161068,0.700962527,0.708507138,0.66371554,0.702182459,0.744332625,0.717009879,0.16371554
0.602170361,0.955756571,0.493582228,0.886951824,0.415526237,0.881871226,0.588761451,0.985322087,0.084473763
0.702370428,0.622118428,0.582295543,0.54898493,0.590827352,0.55833504,0.696071774,0.664644518,0.090827352
0.663055308,0.807089736,0.578707426,0.75836675,0.503000463,0.70691727,0.685664804,0.814449739,0.003000463
0.756636066,0.646693992,0.702935378,0.616211172,0.784889799,0.621803482,0.749517016,0.644736759,0.284889799
0.519330052,0.812725628,0.443467287,0.757699168,0.475075938,0.784632107,0.521090201,0.835897757,0.024924062
0.61377677,0.894676281,0.443758448,0.858930799,0.477987261,0.837595741,0.637551648,0.896416449,0.022012739
0.915738057,0.807124732,0.763188538,0.758739471,0.779082276,0.769147035,0.899262917,0.785981516,0.279082276
0.728732019,0.74721409,0.700432775,0.750801125,0.608620174,0.677703911,0.742654812,0.731173777,0.108620174
0.885883094,0.986064375,0.524958504,0.875680567,0.688786656,0.914119081,0.909280476,0.973309891,0.188786656
0.626750191,0.6933311,0.579613589,0.65993871,0.563359037,0.685918905,0.611760773,0.710737464,0.063359037
0.984216961,0.864337006,0.71337898,0.809055873,0.847805308,0.811643983,0.926974568,0.859135008,0.347805308
0.884984998,0.826009118,0.840688357,0.805210021,0.765676388,0.788526819,0.895095053,0.815326075,0.265676388
0.786987312,1.070856872,0.701404137,1.022893544,0.631421721,0.9764254,0.83161082,1.060655433,0.131421721
0.576334161,0.847064725,0.44650284,0.809205693,0.514552745,0.83430414,0.606697562,0.831934791,0.014552745
0.637847782,0.79063831,0.342052732,0.727597371,0.376036636,0.721726016,0.668372151,0.781758842,0.123963364
0.906393242,0.770398442,0.856990692,0.749323508,0.756450013,0.697404981,0.923350543,0.766627635,0.256450013
