inf0,ylag0,inf1,ylag1,inf2,ylag2,inf3,ylag3,abs
0.471588293,0.901093795,0.446155636,0.838766278,0.427398103,0.852093503,0.475264833,0.896455007,0.072601897
0.588247711,0.583731827,0.454305275,0.518637029,0.461388797,0.483571573,0.68284564,0.596181838,0.038611203
0.555922444,0.607314624,0.52466201,0.573515205,0.523438783,0.598365655,0.570562872,0.618433556,0.023438783
0.505926622,0.759304728,0.524388133,0.758486693,0.514108908,0.748699483,0.526896532,0.707353248,0.014108908
0.606498224,0.805479698,0.571977069,0.782814386,0.534526189,0.785329183,0.518346094,0.806489035,0.034526189
0.900781609,0.762931568,0.88820939,0.76550081,0.863108988,0.769575248,0.907419777,0.754345209,0.363108988
0.559873178,0.847086441,0.498861184,0.83362699,0.478003578,0.817175116,0.53343993,0.839358691,0.021996422
0.614428097,0.908699945,0.562774775,0.885623667,0.544305266,0.856948231,0.609517636,0.83180376,0.044305266
0.754183807,0.802705867,0.762282717,0.778661301,0.704912333,0.776422977,0.760659361,0.811749065,0.204912333
0.773712703,0.82854952,0.599931686,0.758155959,0.581572321,0.731959225,0.833006979,0.85076988,0.081572321
0.522244464,0.851108587,0.449597499,0.830086045,0.427804483,0.786755537,0.547858979,0.844845041,0.072195517
0.677421979,0.841208921,0.628409981,0.794340722,0.626855455,0.789972315,0.674801106,0.835019872,0.126855455
0.541088043,0.843738605,0.495302459,0.774884596,0.514688759,0.778944394,0.557610341,0.842675909,0.014688759
0.489892938,1.036657763,0.512315764,1.047187203,0.478258671,0.995703849,0.453576856,1.009748245,0.021741329
0.495129996,0.690737296,0.472761688,0.682324401,0.45053751,0.671581746,0.488817416,0.694748085,0.04946249
0.566489169,0.845211315,0.372170357,0.699599111,0.483071151,0.792148418,0.520290756,0.797561115,0.016928849
0.609556013,0.960889486,0.600595294,0.965747758,0.578176539,0.925246024,0.606992403,0.937360145,0.078176539
0.636401044,0.830179709,0.619943627,0.817396629,0.691184152,0.819947918,0.657449523,0.865058803,0.191184152
0.760345891,0.838206116,0.692532933,0.835270632,0.737154515,0.797463146,0.677920967,0.82593654,0.237154515
0.645358528,0.613204385,0.54888215,0.57707436,0.602263262,0.605082017,0.635395714,0.633316912,0.102263262
0.663611049,0.737816166,0.575487879,0.731063408,0.620418848,0.708727959,0.655765588,0.715627843,0.120418848
0.536968271,0.961384771,0.569811914,0.93867083,0.417889217,0.944906217,0.527503417,0.989947165,0.082110783
0.747228193,0.634283749,0.634478163,0.571890767,0.625379259,0.560229882,0.759486289,0.679569624,0.125379259
0.726908773,0.793816054,0.589233011,0.68047103,0.641109922,0.758154148,0.737727586,0.80911375,0.141109922
0.647086889,0.652264209,0.540732754,0.549714109,0.643157706,0.615340271,0.611299155,0.656204363,0.143157706
0.488637534,0.813973579,0.527790417,0.769483354,0.443707347,0.772437202,0.51618219,0.835282826,0.056292653
0.508338776,0.913288588,0.430300409,0.916107629,0.523958283,0.930510861,0.51422103,0.918904988,0.023958283
0.675384709,0.843400308,0.538608689,0.818767545,0.517932133,0.786853573,0.67308499,0.826365226,0.017932133
0.789297512,0.733356762,0.760361184,0.715722402,0.72649601,0.704539744,0.791190623,0.721049055,0.22649601
0.770673496,1.017131174,0.594945977,0.917720141,0.577519723,0.89451297,0.78256822,1.007658913,0.077519723
0.58653253,0.692708907,0.564183887,0.688050442,0.511856195,0.638552186,0.573872715,0.710548805,0.011856195
0.847252392,0.921035633,0.730778785,0.841617503,0.716041272,0.865443533,0.772374088,0.921421619,0.216041272
0.839936307,0.816257274,0.740339644,0.760534626,0.774936772,0.750926492,0.84166189,0.809187549,0.274936772
0.557418175,1.085571116,0.432729878,0.945153458,0.46016772,1.006246672,0.567716103,1.077688785,0.03983228
