inf0,ylag0,inf1,ylag1,inf2,ylag2,inf3,ylag3,abs
0.504062258,0.90089069,0.440481513,0.848914466,0.433292072,0.849499585,0.511032831,0.896096401,0.066707928
0.584847761,0.579784464,0.375327865,0.503416838,0.33302232,0.476623204,0.681788388,0.586288876,0.16697768
0.604951527,0.608978327,0.508543636,0.580833082,0.573961523,0.618169522,0.610815236,0.619614839,0.073961523
0.510651919,0.759656193,0.421699671,0.671449359,0.407683209,0.713121679,0.538457582,0.70926651,0.092316791
0.511184213,0.797759156,0.410987893,0.702264519,0.479918674,0.738931162,0.455896917,0.801370082,0.020081326
0.960686308,0.749861322,0.903633898,0.728283007,0.902625741,0.721861096,0.971726597,0.736407482,0.402625741
0.547651101,0.851287529,0.3952514,0.799312827,0.340443809,0.811559915,0.528926207,0.841693673,0.159556191
0.555989357,0.924649646,0.419922635,0.854729975,0.547268555,0.904669305,0.554960766,0.846891395,0.047268555
0.806675663,0.779407652,0.700000287,0.730382498,0.717551947,0.740270912,0.80642899,0.789142323,0.217551947
0.621168025,0.817134492,0.3409416,0.730906058,0.394101567,0.747027476,0.715650348,0.825561514,0.105898433
0.579863076,0.853497876,0.352107578,0.738882411,0.387692058,0.749777745,0.606945203,0.851382816,0.112307942
0.805572132,0.827318925,0.601140649,0.765469801,0.660034463,0.802232718,0.79630522,0.824036424,0.160034463
0.685237679,0.844207608,0.618776011,0.805408432,0.635621058,0.816841308,0.694859759,0.842301915,0.135621058
0.56115316,1.032211635,0.432971767,0.930728303,0.410124593,0.905817033,0.526877425,1.005957232,0.089875407
0.602734158,0.689934247,0.426482354,0.656693799,0.296208972,0.587372526,0.632079585,0.693959249,0.203791028
0.683789488,0.837460437,0.394965142,0.641885482,0.43438721,0.666294132,0.612562514,0.79227517,0.06561279
0.680416589,0.947034982,0.540556542,0.88872794,0.557316586,0.871046036,0.685092593,0.921046781,0.057316586
0.652139831,0.821170983,0.606835109,0.766326092,0.658091845,0.783265576,0.660391001,0.852714785,0.158091845
0.892075236,0.80304032,0.756155248,0.753827851,0.790365966,0.779653401,0.813983597,0.796311361,0.290365966
0.688436293,0.61660481,0.686053158,0.592902831,0.677526635,0.612458722,0.6888596,0.634656596,0.177526635
0.757128285,0.740161068,0.700962527,0.708507138,0.607448149,0.701911994,0.744332625,0.717009879,0.107448149
0.602170361,0.955756571,0.493582228,0.886951824,0.407841324,0.884606487,0.588761451,0.985322087,0.092158676
0.702370428,0.622118428,0.582295543,0.54898493,0.59592788,0.561645132,0.696071774,0.664644518,0.09592788
0.663055308,0.807089736,0.578707426,0.75836675,0.468719066,0.698222807,0.685664804,0.814449739,0.031280934
0.756636066,0.646693992,0.702935378,0.616211172,0.771113276,0.613960113,0.749517016,0.644736759,0.271113276
0.519330052,0.812725628,0.443467287,0.757699168,0.45886931,0.773060508,0.521090201,0.835897757,0.04113069
0.61377677,0.894676281,0.443758448,0.858930799,0.528177272,0.849742698,0.637551648,0.896416449,0.028177272
0.915738057,0.807124732,0.763188538,0.758739471,0.724182981,0.73632655,0.899262917,0.785981516,0.224182981
0.728732019,0.74721409,0.700432775,0.750801125,0.582569614,0.664797187,0.742654812,0.731173777,0.082569614
0.885883094,0.986064375,0.524958504,0.875680567,0.621539575,0.889069985,0.909280476,0.973309891,0.121539575
0.626750191,0.6933311,0.579613589,0.65993871,0.53445423,0.686521966,0.611760773,0.710737464,0.03445423
0.984216961,0.864337006,0.71337898,0.809055873,0.828688004,0.796896156,0.926974568,0.859135008,0.328688004
0.884984998,0.826009118,0.840688357,0.805210021,0.759629922,0.784390849,0.895095053,0.815326075,0.259629922
0.786987312,1.070856872,0.701404137,1.022893544,0.60400725,0.970541554,0.83161082,1.060655433,0.10400725
0.576334161,0.847064725,0.44650284,0.809205693,0.499240571,0.828603813,0.606697562,0.831934791,0.000759429
0.637847782,0.79063831,0.342052732,0.727597371,0.346547065,0.727403801,0.668372151,0.781758842,0.153452935
0.906393242,0.770398442,0.856990692,0.749323508,0.743689474,0.716961122,0.923350543,0.766627635,0.243689474
0.50864058,0.716790878,0.386408076,0.663821132,0.403673707,0.65459482,0.495209564,0.71697912,0.096326293
0.598496322,0.792662013,0.380403101,0.682852439,0.461502979,0.727502576,0.630521334,0.808133192,0.038497021
0.715744213,0.768586488,0.666424351,0.755250217,0.627008915,0.744476412,0.728715428,0.799235326,0.127008915
0.778395544,0.841514346,0.700169795,0.824396462,0.565065212,0.725707903,0.790234951,0.844402036,0.065065212
0.752900728,0.745595621,0.612209173,0.711412207,0.688305103,0.721256607,0.779973016,0.739808626,0.188305103
0.869404187,0.686902327,0.763452008,0.627193512,0.877735444,0.684039945,0.816019122,0.671871981,0.377735444
0.486737216,0.924470826,0.355892533,0.884268177,0.393335917,0.896592772,0.519991414,0.927100413,0.106664083
0.752585806,0.853249527,0.707809348,0.809745321,0.689334546,0.809404185,0.75894204,0.868822955,0.189334546
0.694492145,1.022890153,0.563035003,0.987486543,0.550882814,0.997839731,0.712607818,0.987985949,0.050882814
0.633009364,0.919558016,0.396237176,0.688034972,0.484372928,0.793081622,0.590931947,0.905408676,0.015627072
0.526989941,0.961324194,0.260906491,0.898081516,0.383275892,0.865700008,0.524131097,0.962824917,0.116724108
0.562588047,0.845343129,0.592216052,0.79780093,0.451532375,0.688549707,0.571952704,0.834583256,0.048467625
0.425419727,0.760465187,0.409612182,0.744137198,0.394732204,0.700446144,0.420706622,0.769317343,0.105267796
0.748955836,0.930582329,0.690969345,0.900004659,0.705743784,0.896955353,0.738834976,0.922322491,0.205743784
0.608231378,0.845354419,0.471108233,0.788868323,0.464384184,0.792160349,0.566208034,0.809710681,0.035615816
0.956831041,0.772345462,0.878522037,0.754160345,0.959877371,0.748723291,1.021672017,0.778789382,0.459877371
0.806667218,0.77405161,0.704486959,0.761454742,0.780946274,0.780089983,0.804902794,0.793789737,0.280946274
0.563286013,0.769378698,0.529853849,0.764212218,0.497579837,0.738893538,0.566053539,0.774176992,0.002420163
0.723466686,0.712163701,0.658864018,0.690126774,0.754410649,0.714134767,0.706973335,0.717809239,0.254410649
0.628392899,0.937977355,0.564018939,0.897767297,0.610055409,0.900355218,0.635093648,0.954549733,0.110055409
0.820157619,0.874001911,0.660230806,0.815698442,0.754837368,0.844453285,0.820483331,0.889667629,0.254837368
0.715456265,0.904955846,0.674945534,0.884687952,0.61957021,0.87288025,0.83123717,0.951779442,0.11957021
0.810507108,0.732860609,0.63709042,0.655161263,0.593753808,0.601022577,0.840263272,0.708210847,0.093753808
0.746078762,1.01966215,0.731945,1.008668764,0.67249479,0.97057158,0.78213084,1.011740908,0.17249479
0.718867894,0.901841123,0.667312712,0.827020438,0.658341235,0.836573765,0.750273793,0.893551104,0.158341235
0.896440857,0.872730441,0.841222675,0.831464228,0.81359583,0.822718329,0.863449716,0.86662193,0.31359583
0.575011849,0.876214991,0.561669847,0.851827866,0.476842825,0.824595817,0.554756276,0.869130441,0.023157175
0.516003865,0.792192297,0.464864689,0.753279645,0.444013533,0.748795779,0.535142337,0.774147488,0.055986467
0.688570095,0.924914685,0.312712513,0.757498359,0.34956519,0.760871401,0.715599456,0.959248648,0.15043481
0.853612891,0.900228615,0.721483414,0.82181047,0.78521738,0.858966117,0.815945353,0.896697468,0.28521738
