inf0,ylag0,inf1,ylag1,inf2,ylag2,inf3,ylag3,abs
0.55423323,0.897762578,0.372367,0.763692686,0.36537291,0.793000799,0.56389168,0.892953546,0.13462709
0.680121821,0.558636314,0.345444312,0.489375451,0.428887128,0.494365755,0.738915171,0.565809731,0.071112872
0.560446305,0.607220645,0.459663108,0.557845112,0.485254018,0.577669061,0.567779572,0.61747003,0.014745982
0.552098822,0.757226568,0.452199924,0.700653435,0.428805565,0.695567975,0.554702286,0.70823369,0.071194435
0.790654625,0.783566353,0.698977829,0.703638904,0.758084048,0.832806622,0.747140091,0.792469247,0.258084048
0.967946832,0.732789897,0.791827003,0.672425028,0.790033729,0.675695773,0.976516469,0.721197495,0.290033729
0.748223953,0.84769756,0.465620444,0.779459487,0.462243418,0.754558641,0.775726977,0.836156503,0.037756582
0.518742563,0.933718568,0.311621402,0.913114371,0.295037649,0.869504737,0.529052341,0.852810084,0.204962351
0.834691736,0.79695633,0.711560893,0.764305692,0.580620239,0.652261229,0.833737307,0.809926628,0.080620239
0.69579106,0.80527514,0.500250464,0.757077975,0.527986389,0.76165374,0.786134472,0.815949207,0.027986389
0.540839785,0.853641003,0.340325216,0.728735025,0.251708486,0.74180561,0.566072546,0.851537225,0.248291514
0.822412533,0.834743928,0.731445155,0.805173804,0.583474832,0.77472871,0.810083375,0.830458195,0.083474832
0.780190722,0.84341551,0.63615878,0.783182123,0.691199615,0.810602906,0.804686365,0.842070573,0.191199615
0.702672556,1.018659518,0.428013665,0.867472753,0.442303827,0.903826724,0.670781225,0.995345686,0.057696173
0.525828747,0.691203618,0.397574897,0.676755404,0.388834586,0.55824848,0.596551058,0.696032118,0.111165414
0.72894747,0.838875677,0.387162221,0.664337396,0.446574023,0.669626979,0.65869809,0.792742331,0.053425977
0.750153219,0.948297424,0.587848525,0.869664604,0.556142357,0.866062482,0.750256709,0.924205627,0.056142357
0.692788239,0.809966505,0.709250892,0.798622629,0.672083679,0.795283027,0.703412811,0.842928847,0.172083679
0.869573529,0.804035274,0.668901677,0.730818545,0.734696039,0.747697792,0.80557683,0.794120961,0.234696039
0.732042175,0.618007208,0.638336332,0.575122316,0.779594634,0.609305961,0.719969553,0.636752343,0.279594634
0.938864639,0.751920281,0.898399511,0.74194936,0.936466938,0.749690789,0.935914139,0.725400285,0.436466938
0.791025164,0.925628429,0.569002218,0.872176219,0.628094424,0.863952975,0.770569486,0.95689874,0.128094424
0.595304028,0.625857191,0.453524691,0.604113654,0.428956108,0.621955522,0.585970655,0.668743588,0.071043892
0.74819084,0.767581305,0.390820998,0.637209959,0.37084462,0.620997835,0.756014844,0.779177729,0.12915538
0.82169184,0.647657426,0.670599115,0.522867404,0.705785437,0.581092037,0.824854108,0.644903281,0.205785437
0.612270686,0.819022483,0.589761729,0.818630197,0.562862187,0.780621742,0.617476469,0.842991666,0.062862187
0.582123756,0.906252589,0.305892024,0.860529887,0.474377607,0.895943202,0.601888576,0.910476173,0.025622393
