inf0,ylag0,inf1,ylag1,inf2,ylag2,inf3,ylag3,abs
0.504062258,0.90089069,0.440481513,0.848914466,0.427210355,0.842698638,0.511032831,0.896096401,0.072789645
0.584847761,0.579784464,0.375327865,0.503416838,0.312791021,0.498004721,0.681788388,0.586288876,0.187208979
0.604951527,0.608978327,0.508543636,0.580833082,0.490121428,0.577926913,0.610815236,0.619614839,0.009878572
0.510651919,0.759656193,0.421699671,0.671449359,0.373543823,0.69780835,0.538457582,0.70926651,0.126456177
0.511184213,0.797759156,0.410987893,0.702264519,0.369342611,0.706118456,0.455896917,0.801370082,0.130657389
0.960686308,0.749861322,0.903633898,0.728283007,1.041021562,0.791891639,0.971726597,0.736407482,0.541021562
0.547651101,0.851287529,0.3952514,0.799312827,0.249474217,0.773737776,0.528926207,0.841693673,0.250525783
0.555989357,0.924649646,0.419922635,0.854729975,0.394772986,0.872627429,0.554960766,0.846891395,0.105227014
0.806675663,0.779407652,0.700000287,0.730382498,0.722726779,0.749390653,0.80642899,0.789142323,0.222726779
0.621168025,0.817134492,0.3409416,0.730906058,0.275087168,0.70947772,0.715650348,0.825561514,0.224912832
0.579863076,0.853497876,0.352107578,0.738882411,0.300831846,0.718403313,0.606945203,0.851382816,0.199168154
0.805572132,0.827318925,0.601140649,0.765469801,0.498198996,0.748170798,0.79630522,0.824036424,0.001801004
0.685237679,0.844207608,0.618776011,0.805408432,0.528613022,0.767817181,0.694859759,0.842301915,0.028613022
0.56115316,1.032211635,0.432971767,0.930728303,0.310272349,0.892067922,0.526877425,1.005957232,0.189727651
0.602734158,0.689934247,0.426482354,0.656693799,0.078829357,0.530714067,0.632079585,0.693959249,0.421170643
0.683789488,0.837460437,0.394965142,0.641885482,0.301966914,0.634903109,0.612562514,0.79227517,0.198033086
0.680416589,0.947034982,0.540556542,0.88872794,0.47294808,0.883882323,0.685092593,0.921046781,0.02705192
0.652139831,0.821170983,0.606835109,0.766326092,0.611633012,0.802382782,0.660391001,0.852714785,0.111633012
0.892075236,0.80304032,0.756155248,0.753827851,0.691748236,0.732393921,0.813983597,0.796311361,0.191748236
0.688436293,0.61660481,0.686053158,0.592902831,0.602088443,0.596600164,0.6888596,0.634656596,0.102088443
0.757128285,0.740161068,0.700962527,0.708507138,0.509230819,0.654806586,0.744332625,0.717009879,0.009230819
0.602170361,0.955756571,0.493582228,0.886951824,0.283005745,0.8556301,0.588761451,0.985322087,0.216994255
0.702370428,0.622118428,0.582295543,0.54898493,0.535056527,0.564068211,0.696071774,0.664644518,0.035056527
0.663055308,0.807089736,0.578707426,0.75836675,0.355891737,0.671104267,0.685664804,0.814449739,0.144108263
0.756636066,0.646693992,0.702935378,0.616211172,0.756688931,0.600950677,0.749517016,0.644736759,0.256688931
0.519330052,0.812725628,0.443467287,0.757699168,0.465117462,0.790805114,0.521090201,0.835897757,0.034882538
0.61377677,0.894676281,0.443758448,0.858930799,0.116549416,0.773790558,0.637551648,0.896416449,0.383450584
0.915738057,0.807124732,0.763188538,0.758739471,0.549428112,0.698611709,0.899262917,0.785981516,0.049428112
0.728732019,0.74721409,0.700432775,0.750801125,0.478600827,0.627447184,0.742654812,0.731173777,0.021399173
0.885883094,0.986064375,0.524958504,0.875680567,0.535996063,0.881650674,0.909280476,0.973309891,0.035996063
0.626750191,0.6933311,0.579613589,0.65993871,0.482666315,0.656073491,0.611760773,0.710737464,0.017333685
0.984216961,0.864337006,0.71337898,0.809055873,0.548514122,0.7626179,0.926974568,0.859135008,0.048514122
0.884984998,0.826009118,0.840688357,0.805210021,0.696429957,0.781746801,0.895095053,0.815326075,0.196429957
0.786987312,1.070856872,0.701404137,1.022893544,0.583381578,0.945616598,0.83161082,1.060655433,0.083381578
0.576334161,0.847064725,0.44650284,0.809205693,0.48808195,0.826745298,0.606697562,0.831934791,0.01191805
0.637847782,0.79063831,0.342052732,0.727597371,0.113244778,0.692470063,0.668372151,0.781758842,0.386755222
0.906393242,0.770398442,0.856990692,0.749323508,0.680786108,0.701330107,0.923350543,0.766627635,0.180786108
0.50864058,0.716790878,0.386408076,0.663821132,0.328199097,0.650000585,0.495209564,0.71697912,0.171800903
0.598496322,0.792662013,0.380403101,0.682852439,0.38843159,0.709652446,0.630521334,0.808133192,0.11156841
0.715744213,0.768586488,0.666424351,0.755250217,0.533382751,0.729844693,0.728715428,0.799235326,0.033382751
0.778395544,0.841514346,0.700169795,0.824396462,0.524971063,0.718407481,0.790234951,0.844402036,0.024971063
0.752900728,0.745595621,0.612209173,0.711412207,0.562044585,0.683154944,0.779973016,0.739808626,0.062044585
0.869404187,0.686902327,0.763452008,0.627193512,0.914733614,0.656285929,0.816019122,0.671871981,0.414733614
0.486737216,0.924470826,0.355892533,0.884268177,0.288160142,0.867585028,0.519991414,0.927100413,0.211839858
0.752585806,0.853249527,0.707809348,0.809745321,0.642934179,0.792233714,0.75894204,0.868822955,0.142934179
0.694492145,1.022890153,0.563035003,0.987486543,0.506118795,0.984038691,0.712607818,0.987985949,0.006118795
0.633009364,0.919558016,0.396237176,0.688034972,-0.16175144,0.701912161,0.590931947,0.905408676,0.66175144
0.526989941,0.961324194,0.260906491,0.898081516,-0.016042509,0.741670413,0.524131097,0.962824917,0.516042509
0.562588047,0.845343129,0.592216052,0.79780093,0.255760013,0.700757759,0.571952704,0.834583256,0.244239987
0.425419727,0.760465187,0.409612182,0.744137198,0.435528706,0.736525842,0.420706622,0.769317343,0.064471294
0.748955836,0.930582329,0.690969345,0.900004659,0.664410307,0.885981158,0.738834976,0.922322491,0.164410307
0.608231378,0.845354419,0.471108233,0.788868323,0.458284403,0.784634375,0.566208034,0.809710681,0.041715597
0.956831041,0.772345462,0.878522037,0.754160345,0.907214549,0.760738281,1.021672017,0.778789382,0.407214549
0.806667218,0.77405161,0.704486959,0.761454742,0.912239258,0.811985419,0.804902794,0.793789737,0.412239258
0.563286013,0.769378698,0.529853849,0.764212218,0.545466024,0.759894003,0.566053539,0.774176992,0.045466024
0.723466686,0.712163701,0.658864018,0.690126774,0.781603157,0.731253424,0.706973335,0.717809239,0.281603157
0.628392899,0.937977355,0.564018939,0.897767297,0.565232158,0.886845643,0.635093648,0.954549733,0.065232158
0.820157619,0.874001911,0.660230806,0.815698442,0.698732656,0.830706092,0.820483331,0.889667629,0.198732656
0.715456265,0.904955846,0.674945534,0.884687952,0.6369225,0.879195274,0.83123717,0.951779442,0.1369225
0.810507108,0.732860609,0.63709042,0.655161263,0.440022269,0.555574946,0.840263272,0.708210847,0.059977731
0.746078762,1.01966215,0.731945,1.008668764,0.617594583,0.953096877,0.78213084,1.011740908,0.117594583
0.718867894,0.901841123,0.667312712,0.827020438,0.401530316,0.775572659,0.750273793,0.893551104,0.098469684
0.896440857,0.872730441,0.841222675,0.831464228,0.932037109,0.892021172,0.863449716,0.86662193,0.432037109
0.575011849,0.876214991,0.561669847,0.851827866,0.472716212,0.793237968,0.554756276,0.869130441,0.027283788
0.516003865,0.792192297,0.464864689,0.753279645,0.439844686,0.827327502,0.535142337,0.774147488,0.060155314
0.688570095,0.924914685,0.312712513,0.757498359,0.231090645,0.739561871,0.715599456,0.959248648,0.268909355
0.853612891,0.900228615,0.721483414,0.82181047,0.671000596,0.801035413,0.815945353,0.896697468,0.171000596
0.917741295,0.774395234,0.892839161,0.742385861,0.704505618,0.697316556,0.928158932,0.787250626,0.204505618
0.823317649,0.699874525,0.608913769,0.607546815,0.573317164,0.654857966,0.73236202,0.74377021,0.073317164
1.039536911,0.715688541,0.734668494,0.604400493,0.56064272,0.563138424,1.038708957,0.705282535,0.06064272
0.65415196,0.908440228,0.634010565,0.859875975,0.667953909,0.897016447,0.665912931,0.912279289,0.167953909
0.60493916,0.891803136,0.463169687,0.823968492,0.329791168,0.780393532,0.62099422,0.891568906,0.170208832
0.563546877,1.032829973,0.536816173,1.027904594,0.379773299,1.008990755,0.542132538,1.036376185,0.120226701
0.204751037,0.881048001,0.208446195,0.833758931,0.271035024,0.852662308,0.267961227,0.857932368,0.228964976
0.724608255,0.747219893,0.567276216,0.705819176,0.515519564,0.655961244,0.695276106,0.736368159,0.015519564
0.575683643,0.916418557,0.42965355,0.859097779,0.413656797,0.832758811,0.569358559,0.908998093,0.086343203
0.687397548,0.86764159,0.456413767,0.75866002,0.229875566,0.736184851,0.666456183,0.865383067,0.270124434
0.802051758,0.849446501,0.614382771,0.817352145,0.507628707,0.74329704,0.7951,0.823283625,0.007628707
0.782153334,0.813133784,0.626138104,0.682920242,0.539304972,0.654165115,0.772671686,0.803891202,0.039304972
0.621075136,0.832973759,0.575768844,0.710206466,0.676552758,0.732416196,0.597673395,0.812332029,0.176552758
0.485623862,0.843434146,0.365372169,0.807344933,0.272001848,0.779028682,0.483568262,0.844953148,0.227998152
0.687697109,0.785586241,0.666814282,0.711990229,0.503557737,0.672816832,0.693934316,0.76875957,0.003557737
0.896622916,0.748882566,0.69127623,0.666140428,0.519796917,0.597122598,0.872882677,0.741827553,0.019796917
0.863593105,0.736964865,0.545022267,0.659942056,0.60836583,0.659169798,0.894300343,0.733395401,0.10836583
0.80388369,0.768556079,0.625447289,0.691639046,0.569882211,0.67001776,0.810095916,0.756085358,0.069882211
0.729048737,0.856237183,0.490175311,0.744986597,0.462849,0.743705069,0.711312629,0.854493619,0.037151
0.596043653,0.838736089,0.415000633,0.754337532,0.418256989,0.759002102,0.612191513,0.836464767,0.081743011
0.649916142,0.858321396,0.500902604,0.782368271,0.549441533,0.793080438,0.646105817,0.838967649,0.049441533
0.742075155,0.845414114,0.575622366,0.76063498,0.724962545,0.825090835,0.824501038,0.812744959,0.224962545
0.566524213,0.752976132,0.548127257,0.753134374,0.576144272,0.741641851,0.5826287,0.753454068,0.076144272
0.823248689,0.640333449,0.678951864,0.575885064,0.630581025,0.580700248,0.797504907,0.641496373,0.130581025
0.673419038,0.882330245,0.675683629,0.916719975,0.726911324,0.942347329,0.698657026,0.892080264,0.226911324
0.564591365,0.867199691,0.36100915,0.792141493,0.129441849,0.712894396,0.581833344,0.831327726,0.370558151
0.592123519,0.730920941,0.534630709,0.713095926,0.451201183,0.669101016,0.565530868,0.732021827,0.048798817
0.704824528,0.904537994,0.600036105,0.885806148,0.646990335,0.863048026,0.705451596,0.905419518,0.146990335
0.866086946,0.802036549,0.705908502,0.733769335,0.673198105,0.729037929,0.883329891,0.771050435,0.173198105
0.93686889,0.971447669,0.894041492,0.925335909,0.505038473,0.886770062,0.91170617,0.960938973,0.005038473
0.7919601,0.764856136,0.532904015,0.61436288,0.479624133,0.627586499,0.775740324,0.737368507,0.020375867
0.867775895,0.833047704,0.734987158,0.83411057,0.876194338,0.8276846,0.904118191,0.816163296,0.376194338
0.754920485,0.823551871,0.536331751,0.726920674,0.656962397,0.75777308,0.81267681,0.855865075,0.156962397
