z,y0,y1,influence_true,influence_0
0.20100359611797392,-0.10519024487397641,0.10394349050944546,0.4769995732655784,0.375
0.329020466492182,-0.17236522505863044,0.020552188221702544,0.5089793130774029,0.4
0.29649968870107213,-0.020670370230852754,0.24871482533185008,0.5688362250086745,0.4166666666666667
0.09333366848076785,-0.15915251774243222,0.09287011183973508,0.462828056322218,0.3333333333333333
0.33307881249768345,-0.024447088375905916,0.5940468801060483,0.5335709057035739,0.5
0.7252227406119547,-0.18910535192962574,0.2069927442651718,0.6059429314039829,0.4444444444444444
0.6523627439201868,-0.06710294842149273,0.35307678038400553,0.3809391734539473,0.3
0.5048500951368702,0.0829938783891665,0.8254063232453814,0.36024889706614505,0.2727272727272727
0.9473306856047279,0.3804903070750552,0.8368870591606453,0.5137625127641712,0.4
0.6274015783860872,0.45432234265725774,0.8981766798334307,0.5769582812872928,0.4117647058823529
0.9922863408670386,0.2710679214607481,0.5322342886342539,0.6071934632773507,0.5
0.07612124428230826,-0.052976053661339145,0.09098014748756467,0.6324090625541599,0.4444444444444444
0.342608527100256,-0.010980342487132928,0.47978422080320393,0.5834683089189046,0.45454545454545453
0.30693551404416575,0.6569705990861857,0.7930544679976198,0.38854638666689656,0.3333333333333333
0.7102046345311069,-0.2783174044622427,0.6470979129904466,0.5461710041383879,0.4444444444444444
0.9173175433774546,-0.11574455383618779,0.5234344945945443,0.3129701698429036,0.25
0.08090670048179083,-0.04870526046261417,0.3670060169397616,0.763679121932514,0.625
0.06283323210746627,-0.2691457545009218,0.14547258005983887,0.6930442987552977,0.5714285714285714
0.5821683004882083,-0.19248462540453512,0.2712110351301643,0.7418147603825775,0.6
0.669198222749069,0.2007087609766718,0.6532751397494988,0.6924753027751266,0.5
0.00934138260430839,0.05346348376058799,0.027385592686106935,0.24022772884809185,0.16666666666666666
0.4219265888414473,-0.005138269179605512,0.4058883378335674,0.3344374381937759,0.2857142857142857
0.3953914318204177,-0.05146065308750554,0.9732030030074932,0.9342647449157597,0.8
0.07320406111685307,0.1335266368266986,0.11475387528134913,0.1772057604219195,0.16666666666666666
0.770298271003691,-0.0392641867547589,0.5860233983187462,1.0316133214489347,0.75
0.1893592532014544,-0.22039601166150316,0.16727950144238873,0.33717896756486027,0.3
0.46800775503024516,-0.03486259993659982,0.8916630904715318,0.7573371252091111,0.5454545454545454
0.6517485284021176,0.06309084089968726,0.7127477927119703,0.7893557169130513,0.6
0.008160271266523522,-0.24096715654515827,0.9426126175550611,1.258401970612361,1.0
0.06797500951575741,0.06476080676188864,0.8484337417814019,0.5984732390833102,0.5
0.7469301739200487,-0.1896725433790958,-0.011775214225184294,0.4394809601560483,0.3333333333333333
0.15747021322743027,-0.1639285212246825,0.2861400356913485,0.7938685055919793,0.6666666666666666
0.5348035134617332,0.3728915975443334,1.007679860250339,0.5069765285017407,0.42857142857142855
0.6762763632006207,0.38791177127936816,0.62996067254359,0.35988555568705893,0.25
0.5195552755859953,-0.1894675715208885,0.5952579625300702,0.5846690970162035,0.4444444444444444
0.519400300910026,-0.16776925225769884,0.23919960113330926,0.6569818450336586,0.45454545454545453
0.46576155157442567,-0.13497063454961966,0.19038805223033262,0.6102604419537278,0.42857142857142855
0.2446480081310567,0.22979561279655725,0.5688650875902279,0.27750255937167656,0.25
0.9115399716038586,0.23378532626384807,0.570247413055351,0.6570983147687407,0.5
0.10767423956091271,0.16601992567979973,0.9543924948274228,1.4028247400467988,1.0
0.4817588208951751,-0.021551934471105705,0.23498725896002917,0.6959186767090139,0.5454545454545454
0.7487095470355409,-0.22841420123415135,0.5395222920567566,0.5398706062813207,0.4
0.38499160976302804,-0.254417778146064,-0.2128684467463957,0.3718169975099816,0.3333333333333333
0.7519408025608438,0.263128548221082,0.802727129154632,0.7586867742242059,0.5454545454545454
0.759634340121004,-0.40762092320730015,0.007636221692175954,0.5866897409183092,0.4444444444444444
0.2879164616398725,0.0007628961183400451,0.23885455419055526,0.2639131970651704,0.2222222222222222
0.6734313515229214,-0.014499569913729256,0.3031612735872218,0.4595716015715446,0.3333333333333333
0.17557386243501794,0.049411489784314866,0.6309126904566303,0.16014574018584132,0.2
0.6719585098424222,0.09007710818382494,0.4657815467153236,0.459194470756166,0.3333333333333333
0.2965234068818209,-0.1749281231876202,0.24992270162791252,0.3862144709202046,0.2857142857142857
0.5099694985853361,0.20593625885922004,0.5052842946076487,0.5635730537758398,0.4444444444444444
0.2537698639122149,-0.20183615993402848,0.291630261665282,0.39789822849671147,0.2857142857142857
0.5314159269441421,0.11305871668347024,0.4446100623380564,0.24495842297726764,0.18181818181818182
0.14124576790182963,-0.09372759364301475,0.2625311238782558,0.22801593578374646,0.16666666666666666
0.6158185859488564,0.22728821017056564,0.5546349668448171,0.4291837013699018,0.3
0.4703934508296228,-0.09269614736656792,0.41463235256939035,0.32529880702013847,0.25
0.9508973012378281,0.04161592009901344,1.00729197574116,0.5150205221425022,0.375
0.3579166410191331,-0.2606731158793971,0.3704569045040915,0.6186231641775798,0.6
0.9809618534015525,0.03310306839424561,0.3802394501799859,0.3878043697017195,0.3333333333333333
0.814097178739921,0.24995712311110407,0.5363170157703812,0.45627007802296565,0.3333333333333333
0.8748451615058113,0.08788110866483742,0.8619329864336853,0.5663398337588907,0.5
0.32509150352799665,-0.24482862686714732,-0.09738545265209683,0.0,0.0
0.8579366429674524,0.329654649401549,1.1173835536845047,0.7684812408770377,0.5714285714285714
0.6741452284627738,-0.10426697986768796,0.24664859422537352,0.4007308105623708,0.3333333333333333
0.08690474009531401,-0.23619392493077124,0.5164019763157928,0.6705500418334832,0.5
0.8403281278037231,0.5565919701647732,0.6526023077990644,0.9471988753551853,0.6666666666666666
0.912084400159186,-0.05985476302105268,0.31969689064935763,0.6851988609439875,0.5
0.4910803159054672,-0.19207305554252557,0.33739460339265787,0.43292588957633854,0.3076923076923077
0.5406648244811925,-0.07184917376437815,0.08549126909475277,0.16896116878767714,0.14285714285714285
0.6299509029971395,0.020503051353865237,0.4473171942794496,0.47002417951852277,0.3333333333333333
0.23134614061361647,-0.009738815568422043,0.27747945195220364,0.585423505745055,0.5384615384615384
0.18269034388710492,-0.07641230431614142,-0.07792185689106691,0.22331290142512525,0.2
0.46945804499835575,0.17514343808902602,0.5670463415734178,0.68135365600055,0.5454545454545454
0.8306808833340927,0.46332996304735924,0.9690514579000878,0.6254677367112227,0.5
0.3944303797828894,0.1662892626420121,0.35121874884439797,0.73851338682075,0.5555555555555556
0.8117254066281939,0.1360702787495472,0.39110713141350084,0.566117749714992,0.42857142857142855
0.44322599394426454,0.3113401545923135,0.9219359480082271,0.6589248392417594,0.5
0.5393116608414386,-0.19202846030003357,0.052691789041034276,0.38773804766000824,0.3
0.6210822483791884,-0.27726863490053405,0.3593783732033776,0.810921097640162,0.6
0.21468179139428545,-0.3541839513380551,0.049969524810544765,0.3661988119824316,0.3
0.9615649521375376,-0.11545591544951816,0.5700774555544122,0.8209400204234497,0.6363636363636364
0.7773130134220808,0.218548709561705,0.9364375047680423,1.2944354472547108,1.0
0.5373016578343519,0.22692034481296303,0.5371854397522909,0.31007203861429844,0.2222222222222222
0.03872856615609821,-0.28795983725209273,0.25418424663967265,0.7598570573623293,0.6666666666666666
0.14499439443462858,-0.29498203937445133,-0.053420721796949205,0.3173789075710903,0.3
0.3552821646120532,0.06536651500526303,0.6523920838917823,0.40590584475748503,0.3333333333333333
0.933467760401369,0.1441663051673597,1.0854176182866824,1.1476039679108871,0.8
0.30590167156315284,-0.17076668048789295,-0.07466817709809531,0.785225976250518,0.6666666666666666
0.3378871370994372,-0.12960039635506782,0.2543390740723113,0.4576467793987241,0.4
0.32239316132385176,-0.0340884332102084,0.7812759057920894,0.9539364216947377,0.8
0.333650115015933,0.22315347228824506,0.3495548547954206,0.41196435062402714,0.3333333333333333
0.738413247231549,0.1622647214961425,0.7506779856648629,1.0305506311410435,0.75
0.8881623283040625,0.0993613812285824,0.9193070026573342,0.2370938985239764,0.2
0.2048494995141139,0.04655102910186586,-0.012968951665487505,0.28056494800935977,0.2
0.8805871504889341,0.046700964016644586,0.7234432495788242,1.0792636055716103,0.8181818181818182
0.9944446519482825,-0.05792346063193471,0.8980837485129135,1.088424731980571,1.0
0.9965201882356751,-0.01920745086279202,0.4498069839054673,0.3290977761120956,0.25
0.04113208824053727,-0.3354603139081306,-0.017984960766970537,0.27260226551359074,0.2857142857142857
0.0835986116909847,0.1403913523291344,0.312741258567685,0.3712167092167717,0.2857142857142857
0.2936726754025818,-0.08039430128215132,0.07774139669386407,0.36752707118409067,0.2857142857142857
