0,1,2,3
0.720168,0.24227348,-0.20455587,0.39319742
-0.6665676,-0.23423988,0.17779863,-0.4739756
-0.66592795,0.011994906,0.0014690757,-0.16386646
0.5631717,-0.5185458,-0.078064024,-1.5055947
0.31074864,-0.23437078,-0.1436134,-0.90037113
1.5220699,-0.078574106,-0.37432235,-0.696058
-1.181752,-0.13866934,0.107507646,-0.48118097
0.29668576,0.5206673,-0.37732822,0.6966468
-0.5897296,0.044119887,-0.109960616,-0.28878015
-0.5048576,-0.39767256,0.20637351,-0.8183853
-0.3061142,0.32607806,-0.17236131,0.4335131
0.6821414,-0.34835505,-0.14826351,-1.1574459
-1.1813865,-0.25140002,0.16175443,-0.68680793
-1.3584399,-0.10062575,0.07824892,-0.46682066
-0.57954526,-0.01413551,0.11910945,0.04335004
0.2016717,-0.20462951,-0.24598038,-1.0648863
-1.1702187,0.31721178,-0.08449787,0.42678565
-0.033173114,0.44997278,-0.24882835,0.70768285
-0.8931187,-0.35896832,0.12168491,-0.98743707
-0.8968157,-0.1706174,0.14389431,-0.42141527
0.32650498,0.3497361,-0.15645283,0.69823295
0.0026738644,-0.29978642,-0.093862176,-1.0792542
-0.10441834,0.6090303,-0.30198246,1.0312829
-0.92458075,-0.11814188,-0.013393998,-0.60637194
0.8041641,0.1329265,-0.13795066,0.24605328
-0.7529848,-0.22891623,0.14531219,-0.5388438
-1.4881115,-0.015058093,0.044584513,-0.31899458
-0.50916535,0.15791035,-0.121010005,0.04093188
0.91366655,-0.00309591,-0.38329947,-0.63431126
0.5268745,-0.28556675,-0.1322692,-0.9772026
-0.48749554,0.6540036,-0.54631764,0.5353776
-0.109681666,0.16001663,-0.13387674,0.124016285
0.9391201,0.04319804,-0.15894312,-0.03294617
0.63805574,-0.17884216,-0.29971647,-0.99828297
-0.043693304,-0.36227235,0.0046699643,-1.0352986
0.83098054,-0.13384873,-0.14409935,-0.5209455
-0.9008289,0.48590526,-0.009814262,1.1089842
0.73842865,0.10404553,-0.36082,-0.32082826
-0.16727394,-0.12287938,0.07126391,-0.2707916
0.6671895,-0.33536097,0.041376352,-0.7121747
-0.4153039,0.11295023,-0.028282404,0.1431061
-0.29034036,0.56386346,-0.1935758,1.083688
1.5207586,0.25284794,-0.411407,0.16332358
-0.43559903,0.06210839,0.09318054,0.23720253
0.99156743,-0.29002786,-0.051586926,-0.69457585
1.1325614,0.13921604,-0.4615355,-0.36179143
-0.1506595,-0.40226215,-0.0462147,-1.2930851
-0.20558697,0.5813414,-0.16525769,1.2306163
-0.8941398,0.47458467,-0.30889767,0.44604522
-0.029430836,0.37918016,-0.13831407,0.7023267
-0.68219835,0.54299134,-0.076797485,1.182901
1.2644532,0.035277806,-0.09943414,0.15025806
-0.8757933,0.3074201,-0.13331223,0.3342939
0.4427678,0.07838269,-0.06395984,0.1570183
-0.8523446,-0.35453424,0.40518925,-0.369569
-0.59227043,-0.3979833,0.16349831,-0.9467178
-1.4442718,0.024564333,0.1674394,0.057144523
1.4651613,0.38715872,-0.40027344,0.5440252
-0.49095625,0.29804322,0.011825383,0.72605824
0.92390263,0.17511556,-0.121151984,0.41398835
-1.1729219,0.26739952,0.13298732,0.7120618
0.8461405,0.028598584,-0.19509417,-0.17900962
-0.9418338,0.41764602,-0.19806659,0.52868533
-1.2217455,0.23521969,-0.14938617,0.041414857
-1.2127421,-0.36702493,0.36283085,-0.5831024
0.39051485,0.50278896,-0.19986463,1.0469587
-0.44269305,0.34523326,0.11244094,1.1105735
0.3326643,-0.081396,-0.1260916,-0.44055778
0.18333691,0.53280264,-0.15042156,1.1951149
0.43350652,-0.026501216,-0.01918286,-0.023190558
0.6017724,-0.42497987,0.11587834,-0.8023905
0.08548114,-0.5690844,0.303625,-0.9565727
-0.08610743,0.3857639,-0.057835042,0.9191715
-0.5435595,-0.48062256,0.06444991,-1.3639274
0.5568365,-0.072027124,-0.21941555,-0.5657118
0.5505583,-0.22063953,-0.01091814,-0.54676265
-0.049531102,0.47687694,-0.06948978,1.1670349
1.2394147,0.4979439,-0.60561544,0.3496189
-0.19443405,-0.288082,-0.17635018,-1.2497044
0.20151983,0.5365702,-0.23071063,1.0425543
-0.31370652,-0.1983093,0.15849942,-0.32491678
1.2148882,0.16828245,-0.31506145,0.070311606
-1.3495114,0.2908766,-0.06548232,0.33756846
-0.90984076,0.36099106,0.05566311,0.88952315
0.9316414,0.29938552,-0.20623738,0.5811163
0.16265345,-0.21272928,0.077607214,-0.43582398
0.19047256,-0.0174447,-0.052097023,-0.14351302
-0.6225737,-0.2468676,0.10326636,-0.65055805
-0.18063611,-0.109575815,-0.0764271,-0.5454008
0.41523713,0.2569395,-0.2099579,0.33726376
0.24473774,-0.27185327,0.21927741,-0.23966092
-0.40765435,0.6026635,-0.29259866,0.9692577
-0.52395785,-0.51440316,0.07321513,-1.4296534
-0.97407514,-0.31593287,0.04811454,-1.0433195
-1.2166371,-0.35703728,0.094602644,-1.1211281
0.8870034,0.18726358,-0.29448462,0.093328714
0.0004877448,-0.306511,0.06255996,-0.73899513
-1.1950023,0.40104374,-0.09874338,0.63671315
1.3679844,-0.3298783,-0.3014772,-1.2513494
-0.10564762,0.0018100366,-0.1729294,-0.4188121
